chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chrX	118086101	118086102	CITS_241[gene=chrX_f_c4211][PH=4][PH0=0.00][P=1.08e-07]	4	+	Alu			TE
chrX	119217944	119217945	CITS_242[gene=chrX_f_c4223][PH=6][PH0=0.10][P=5.17e-07]	6	+	Alu			TE
chrX	119517672	119517673	CITS_243[gene=chrX_f_c4275][PH=3][PH0=0.00][P=1.42e-04]	3	+	Alu	ENSG00000077721.18		TE
chrX	119577351	119577352	CITS_244[gene=chrX_f_c4275][PH=4][PH0=0.00][P=3.26e-08]	4	+	Deep intronic	ENSG00000077721.18		Genic
chrX	119577813	119577814	CITS_245[gene=chrX_f_c4275][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000077721.18		TE
chrX	119684117	119684118	CITS_246[gene=chrX_f_c4275][PH=3][PH0=0.00][P=1.42e-04]	3	+	Alu			TE
chrX	119834453	119834454	CITS_247[gene=chrX_f_c4275][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSG00000286366.2	""	Genic
chrX	120096822	120096823	CITS_248[gene=chrX_f_c4275][PH=3][PH0=0.00][P=1.42e-04]	3	+	Alu	ENSG00000258545.8	RHOXF1-AS1	TE
chrX	120613227	120613228	CITS_249[gene=chrX_f_c4276][PH=4][PH0=0.00][P=5.02e-09]	4	+	3'UTR	ENSG00000232119.9		Genic
chrX	121972880	121972881	CITS_250[gene=chrX_f_c4326][PH=2][PH0=0.00][P=1.31e-03]	2	+	LINE			TE
chrX	123862082	123862083	CITS_251[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	First intron	ENSG00000101966.15		Genic
chrX	123872240	123872241	CITS_252[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	LTR/ERV	ENSG00000101966.15		TE
chrX	123873204	123873205	CITS_253[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu	ENSG00000101966.15		TE
chrX	123896244	123896245	CITS_254[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu	ENSG00000101966.15		TE
chrX	123926642	123926643	CITS_255[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu			TE
chrX	123951115	123951116	CITS_256[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu			TE
chrX	123969822	123969823	CITS_257[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu	ENSG00000101972.21		TE
chrX	123984812	123984813	CITS_258[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu	ENSG00000101972.21		TE
chrX	123987624	123987625	CITS_259[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	First intron	ENSG00000101972.21		Genic
chrX	124029478	124029479	CITS_260[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Alu	ENSG00000101972.21		TE
chrX	124796825	124796826	CITS_261[gene=chrX_f_c4372][PH=3][PH0=0.00][P=7.82e-04]	3	+	Deep intronic			Genic
chrX	127534405	127534406	CITS_262[gene=chrX_f_c4431][PH=2][PH0=0.00][P=5.52e-03]	2	+	Deep intronic			Genic
chrX	127704783	127704784	CITS_263[gene=chrX_f_c4442][PH=2][PH0=0.00][P=8.10e-03]	2	+	Intergenic			Intergenic
chrX	130076596	130076597	CITS_264[gene=chrX_f_c4495][PH=3][PH0=0.00][P=1.52e-04]	3	+	Alu			TE
chrX	130184065	130184066	CITS_265[gene=chrX_f_c4495][PH=3][PH0=0.00][P=1.52e-04]	3	+	Alu	ENSG00000134594.6		TE
chrX	130363735	130363736	CITS_266[gene=chrX_f_c4495][PH=3][PH0=0.00][P=1.52e-04]	3	+	Alu	ENSG00000102078.16	SLC25A14	TE
chrX	133521140	133521141	CITS_267[gene=chrX_f_c4840][PH=3][PH0=0.00][P=4.13e-06]	3	+	Alu			TE
chrX	134390653	134390654	CITS_268[gene=chrX_f_c4847][PH=3][PH0=0.00][P=1.65e-03]	3	+	LINE	ENSG00000156531.19		TE
chrX	134391142	134391143	CITS_269[gene=chrX_f_c4847][PH=3][PH0=0.00][P=1.65e-03]	3	+	Alu	ENSG00000156531.19		TE
chrX	134464405	134464406	CITS_270[gene=chrX_f_c4847][PH=4][PH0=0.00][P=1.05e-06]	4	+	First intron	ENSG00000165704.16		Genic
chrX	134472735	134472736	CITS_271[gene=chrX_f_c4847][PH=4][PH0=0.00][P=1.05e-06]	4	+	Alu	ENSG00000165704.16		TE
chrX	134480017	134480018	CITS_272[gene=chrX_f_c4847][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSG00000165704.16		Genic
chrX	134492215	134492216	CITS_273[gene=chrX_f_c4848][PH=3][PH0=0.00][P=5.31e-04]	3	+	LINE	ENSG00000165704.16		TE
chrX	134509654	134509655	CITS_274[gene=chrX_f_c4848][PH=3][PH0=0.00][P=5.31e-04]	3	+	3'UTR-distal			Genic
chrX	135559092	135559093	CITS_275[gene=chrX_f_c4848][PH=3][PH0=0.00][P=5.31e-04]	3	+	Deep intronic	ENSG00000165359.17		Genic
chrX	136965997	136965998	CITS_276[gene=chrX_f_c4848][PH=3][PH0=0.00][P=5.31e-04]	3	+	First intron	ENSG00000234062.11	TM9SF5P	Genic
chrX	136975044	136975045	CITS_277[gene=chrX_f_c4848][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000234062.11	TM9SF5P	TE
chrX	137569634	137569635	CITS_278[gene=chrX_f_c4848][PH=3][PH0=0.00][P=5.31e-04]	3	+	Deep intronic	ENSG00000156925.13		Genic
chrX	141742999	141743000	CITS_279[gene=chrX_f_c4952][PH=11][PH0=0.00][P=1.00e-100]	11	+	Intergenic			Intergenic
chrX	143049088	143049089	CITS_280[gene=chrX_f_c4986][PH=3][PH0=0.00][P=2.27e-06]	3	+	LINE			TE
chrX	143905906	143905907	CITS_281[gene=chrX_f_c5024][PH=2][PH0=0.00][P=2.54e-03]	2	+	LTR/ERV			TE
chrX	144481624	144481625	CITS_282[gene=chrX_f_c5037][PH=7][PH0=0.00][P=1.00e-100]	7	+	LINE			TE
chrX	144518363	144518364	CITS_283[gene=chrX_f_c5037][PH=2][PH0=0.00][P=7.62e-03]	2	+	Intergenic			Intergenic
chrX	146828653	146828654	CITS_284[gene=chrX_f_c5131][PH=3][PH0=0.00][P=9.97e-07]	3	+	Alu			TE
chrX	147929292	147929293	CITS_285[gene=chrX_f_c5147][PH=3][PH0=0.00][P=1.02e-04]	3	+	Deep intronic	ENSG00000102081.17		Genic
chrX	147931870	147931871	CITS_286[gene=chrX_f_c5147][PH=3][PH0=0.00][P=1.02e-04]	3	+	Deep intronic	ENSG00000102081.17		Genic
chrX	147943733	147943734	CITS_287[gene=chrX_f_c5147][PH=3][PH0=0.00][P=1.02e-04]	3	+	Deep intronic	ENSG00000102081.17		Genic
chrX	147949104	147949105	CITS_288[gene=chrX_f_c5147][PH=3][PH0=0.00][P=1.02e-04]	3	+	3'UTR	ENSG00000102081.17		Genic
chrX	149234587	149234588	CITS_289[gene=chrX_f_c5197][PH=2][PH0=0.00][P=1.44e-03]	2	+	LINE			TE
chrX	149263796	149263797	CITS_290[gene=chrX_f_c5197][PH=2][PH0=0.00][P=1.44e-03]	2	+	LINE			TE
chrX	149554617	149554618	CITS_291[gene=chrX_f_c5208][PH=4][PH0=0.00][P=1.86e-07]	4	+	3'UTR-distal			Genic
chrX	149952138	149952139	CITS_292[gene=chrX_f_c5208][PH=4][PH0=0.00][P=1.86e-07]	4	+	LTR/ERV	ENSG00000235703.8	EOLA2-DT	TE
chrX	149953176	149953177	CITS_293[gene=chrX_f_c5208][PH=8][PH0=0.00][P=1.00e-100]	8	+	LINE	ENSG00000235703.8	EOLA2-DT	TE
chrX	152208973	152208974	CITS_294[gene=chrX_f_c5330][PH=4][PH0=0.00][P=4.35e-10]	4	+	Deep intronic			Genic
chrX	154399062	154399063	CITS_295[gene=chrX_f_c5368][PH=4][PH0=0.00][P=1.03e-09]	4	+	First intron	ENSG00000147403.19		Genic
chrX	154492011	154492012	CITS_296[gene=chrX_f_c5443][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu			TE
chrX	154565693	154565694	CITS_297[gene=chrX_f_c5443][PH=3][PH0=0.00][P=6.78e-05]	3	+	3'UTR-distal			Genic
chrX	154643815	154643816	CITS_298[gene=chrX_f_c5443][PH=3][PH0=0.00][P=6.78e-05]	3	+	First intron	ENSG00000306286.1	""	Genic
chrX	155171000	155171001	CITS_299[gene=chrX_f_c5449][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu			TE
chrX	155548822	155548823	CITS_300[gene=chrX_f_c5478][PH=4][PH0=0.00][P=2.31e-11]	4	+	LINE			TE
chrX	155700063	155700064	CITS_301[gene=chrX_f_c5481][PH=3][PH0=0.00][P=2.28e-05]	3	+	First intron	ENSG00000168939.14		Genic
chrX	1346286	1346287	CITS_302[gene=chrX_r_c32][PH=3][PH0=0.00][P=8.13e-06]	3	-	Alu			TE
chrX	1603551	1603552	CITS_304[gene=chrX_r_c119][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu			TE
chrX	1797610	1797611	CITS_305[gene=chrX_r_c121][PH=2][PH0=0.00][P=4.49e-04]	2	-	LINE			TE
chrX	2506907	2506908	CITS_306[gene=chrX_r_c126][PH=3][PH0=0.00][P=1.35e-04]	3	-	Alu			TE
chrX	2775801	2775802	CITS_307[gene=chrX_r_c126][PH=3][PH0=0.00][P=1.35e-04]	3	-	Alu			TE
chrX	2792125	2792126	CITS_308[gene=chrX_r_c126][PH=4][PH0=0.00][P=2.74e-08]	4	-	Alu			TE
chrX	3819775	3819776	CITS_309[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	First intron	ENSG00000285756.3	""	Genic
chrX	3825202	3825203	CITS_310[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	First intron	ENSG00000285756.3	""	Genic
chrX	3825689	3825690	CITS_311[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	LINE	ENSG00000285756.3	""	TE
chrX	3826212	3826213	CITS_312[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Alu	ENSG00000285756.3	""	TE
chrX	3826586	3826587	CITS_313[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Alu	ENSG00000285756.3	""	TE
chrX	3834193	3834194	CITS_314[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	First intron	ENSG00000285756.3	""	Genic
chrX	3863616	3863617	CITS_315[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	First intron	ENSG00000285756.3	""	Genic
chrX	3864626	3864627	CITS_316[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Alu	ENSG00000285756.3	""	TE
chrX	3864998	3864999	CITS_317[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Alu	ENSG00000285756.3	""	TE
chrX	3902042	3902043	CITS_318[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	First intron	ENSG00000285756.3	""	Genic
chrX	3903053	3903054	CITS_319[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Alu	ENSG00000285756.3	""	TE
chrX	3903425	3903426	CITS_320[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Alu	ENSG00000285756.3	""	TE
chrX	3911044	3911045	CITS_321[gene=chrX_r_c145][PH=3][PH0=0.00][P=1.66e-03]	3	-	Deep intronic	ENSG00000285756.3	""	Genic
chrX	7386461	7386462	CITS_322[gene=chrX_r_c323][PH=23][PH0=0.00][P=1.00e-100]	23	-	LTR/ERV			TE
chrX	7604489	7604490	CITS_323[gene=chrX_r_c323][PH=3][PH0=0.00][P=2.04e-05]	3	-	Alu			TE
chrX	8723553	8723554	CITS_324[gene=chrX_r_c343][PH=2][PH0=0.00][P=4.71e-03]	2	-	First intron	ENSG00000011201.13		Genic
chrX	8871084	8871085	CITS_325[gene=chrX_r_c367][PH=11][PH0=0.00][P=1.00e-100]	11	-	Deep intronic			Genic
chrX	10036166	10036167	CITS_326[gene=chrX_r_c389][PH=4][PH0=0.00][P=1.00e-100]	4	-	Alu	ENSG00000225076.1	WWC3-AS1	TE
chrX	10534613	10534614	CITS_327[gene=chrX_r_c396][PH=3][PH0=0.00][P=1.33e-03]	3	-	First intron	ENSG00000101871.18	MID1	Genic
chrX	10572652	10572653	CITS_328[gene=chrX_r_c396][PH=4][PH0=0.00][P=6.05e-07]	4	-	First intron	ENSG00000101871.18	MID1	Genic
chrX	10577138	10577139	CITS_329[gene=chrX_r_c396][PH=3][PH0=0.00][P=1.33e-03]	3	-	First intron	ENSG00000101871.18	MID1	Genic
chrX	10580662	10580663	CITS_330[gene=chrX_r_c396][PH=4][PH0=0.00][P=6.05e-07]	4	-	First intron	ENSG00000101871.18	MID1	Genic
chrX	10580946	10580947	CITS_331[gene=chrX_r_c396][PH=4][PH0=0.00][P=6.05e-07]	4	-	Satellite/LC	ENSG00000101871.18	MID1	TE
chrX	10583034	10583035	CITS_332[gene=chrX_r_c396][PH=3][PH0=0.00][P=1.33e-03]	3	-	First intron	ENSG00000101871.18	MID1	Genic
chrX	10584088	10584089	CITS_333[gene=chrX_r_c396][PH=4][PH0=0.00][P=6.05e-07]	4	-	LTR/ERV	ENSG00000101871.18	MID1	TE
chrX	13713526	13713527	CITS_334[gene=chrX_r_c498][PH=3][PH0=0.00][P=6.45e-05]	3	-	3'UTR	ENSG00000196459.16		Genic
chrX	13713854	13713855	CITS_335[gene=chrX_r_c498][PH=4][PH0=0.00][P=1.14e-08]	4	-	3'UTR	ENSG00000196459.16		Genic
chrX	13851002	13851003	CITS_336[gene=chrX_r_c498][PH=3][PH0=0.00][P=6.45e-05]	3	-	Alu	ENSG00000046653.15	GPM6B	TE
chrX	14026490	14026491	CITS_337[gene=chrX_r_c508][PH=4][PH0=0.19][P=4.52e-03]	4	-	5'UTR	ENSG00000046647.16		Genic
chrX	14028335	14028336	CITS_338[gene=chrX_r_c515][PH=3][PH0=0.04][P=2.84e-03]	3	-	5'UTR	ENSG00000046647.16		Genic
chrX	14237917	14237918	CITS_339[gene=chrX_r_c529][PH=2][PH0=0.00][P=5.95e-03]	2	-	Alu			TE
chrX	14872351	14872352	CITS_340[gene=chrX_r_c533][PH=4][PH0=0.00][P=7.29e-08]	4	-	First intron	ENSG00000181544.17		Genic
chrX	14932686	14932687	CITS_341[gene=chrX_r_c533][PH=4][PH0=0.00][P=7.29e-08]	4	-	Intergenic			Intergenic
chrX	15564040	15564041	CITS_342[gene=chrX_r_c533][PH=4][PH0=0.00][P=7.29e-08]	4	-	3'UTR	ENSG00000130234.14		Genic
chrX	15761896	15761897	CITS_343[gene=chrX_r_c533][PH=3][PH0=0.00][P=3.12e-04]	3	-	Deep intronic			Genic
chrX	15916260	15916261	CITS_344[gene=chrX_r_c533][PH=10][PH0=0.00][P=1.00e-100]	10	-	Other exon	ENSG00000200566.1	RNU5F-7P	Genic
chrX	16876193	16876194	CITS_345[gene=chrX_r_c607][PH=14][PH0=0.83][P=1.18e-10]	14	-	LINE			TE
chrX	17283710	17283711	CITS_346[gene=chrX_r_c628][PH=2][PH0=0.00][P=7.37e-03]	2	-	Deep intronic			Genic
chrX	18470179	18470180	CITS_347[gene=chrX_r_c636][PH=4][PH0=0.00][P=6.26e-08]	4	-	Alu			TE
chrX	20130002	20130003	CITS_348[gene=chrX_r_c650][PH=3][PH0=0.00][P=1.59e-03]	3	-	Deep intronic	ENSG00000173674.12		Genic
chrX	20495853	20495854	CITS_349[gene=chrX_r_c692][PH=2][PH0=0.00][P=6.51e-03]	2	-	Deep intronic			Genic
chrX	20543801	20543802	CITS_350[gene=chrX_r_c692][PH=2][PH0=0.00][P=6.51e-03]	2	-	LINE			TE
chrX	20682845	20682846	CITS_351[gene=chrX_r_c701][PH=2][PH0=0.00][P=5.07e-03]	2	-	LTR/ERV	ENSG00000306298.1	""	TE
chrX	22924026	22924027	CITS_352[gene=chrX_r_c816][PH=14][PH0=0.00][P=1.00e-100]	14	-	Deep intronic	ENSG00000233067.5	PTCHD1-AS	Genic
chrX	23484719	23484720	CITS_353[gene=chrX_r_c845][PH=8][PH0=0.22][P=3.35e-08]	8	-	LINE			TE
chrX	23706833	23706834	CITS_354[gene=chrX_r_c858][PH=3][PH0=0.00][P=2.87e-04]	3	-	Deep intronic	ENSG00000123130.18		Genic
chrX	23707374	23707375	CITS_355[gene=chrX_r_c858][PH=3][PH0=0.00][P=2.87e-04]	3	-	Deep intronic	ENSG00000123130.18		Genic
chrX	23987297	23987298	CITS_356[gene=chrX_r_c858][PH=3][PH0=0.00][P=2.87e-04]	3	-	3'UTR	ENSG00000174010.11		Genic
chrX	24084426	24084427	CITS_357[gene=chrX_r_c858][PH=3][PH0=0.00][P=2.87e-04]	3	-	Alu			TE
chrX	24491166	24491167	CITS_358[gene=chrX_r_c876][PH=2][PH0=0.00][P=9.04e-03]	2	-	Alu			TE
chrX	24491798	24491799	CITS_359[gene=chrX_r_c876][PH=2][PH0=0.00][P=9.04e-03]	2	-	Alu			TE
chrX	24603556	24603557	CITS_360[gene=chrX_r_c876][PH=2][PH0=0.00][P=9.04e-03]	2	-	Alu	ENSG00000102230.14	PCYT1B	TE
chrX	25675037	25675038	CITS_361[gene=chrX_r_c950][PH=5][PH0=0.00][P=1.00e-100]	5	-	Intergenic			Intergenic
chrX	28566497	28566498	CITS_362[gene=chrX_r_c964][PH=2][PH0=0.00][P=7.54e-03]	2	-	LINE			TE
chrX	29516730	29516731	CITS_363[gene=chrX_r_c995][PH=3][PH0=0.00][P=3.51e-06]	3	-	LINE			TE
chrX	29997027	29997028	CITS_364[gene=chrX_r_c997][PH=4][PH0=0.00][P=1.28e-09]	4	-	Intergenic			Intergenic
chrX	30901766	30901767	CITS_365[gene=chrX_r_c997][PH=3][PH0=0.00][P=1.41e-05]	3	-	Alu	ENSG00000157625.17		TE
chrX	32682395	32682396	CITS_366[gene=chrX_r_c1067][PH=3][PH0=0.00][P=2.74e-06]	3	-	LINE	ENSG00000198947.18	DMD	TE
chrX	34411863	34411864	CITS_367[gene=chrX_r_c1104][PH=4][PH0=0.23][P=7.09e-03]	4	-	LINE	ENSG00000233571.1	""	TE
chrX	39055136	39055137	CITS_368[gene=chrX_r_c1318][PH=2][PH0=0.00][P=7.18e-03]	2	-	LINE	ENSG00000300338.1	""	TE
chrX	40140162	40140163	CITS_369[gene=chrX_r_c1335][PH=3][PH0=0.00][P=2.41e-04]	3	-	First intron	ENSG00000183337.19		Genic
chrX	40200005	40200006	CITS_370[gene=chrX_r_c1335][PH=7][PH0=0.00][P=1.00e-100]	7	-	Intergenic			Intergenic
chrX	40322615	40322616	CITS_371[gene=chrX_r_c1335][PH=3][PH0=0.00][P=2.41e-04]	3	-	Deep intronic			Genic
chrX	40476689	40476690	CITS_372[gene=chrX_r_c1335][PH=3][PH0=0.00][P=2.41e-04]	3	-	LTR/ERV			TE
chrX	40703139	40703140	CITS_373[gene=chrX_r_c1335][PH=3][PH0=0.00][P=2.41e-04]	3	-	Deep intronic	ENSG00000180182.12		Genic
chrX	40719142	40719143	CITS_374[gene=chrX_r_c1335][PH=3][PH0=0.00][P=2.41e-04]	3	-	LINE	ENSG00000180182.12		TE
chrX	41296098	41296099	CITS_376[gene=chrX_r_c1335][PH=3][PH0=0.00][P=2.41e-04]	3	-	LTR/ERV	ENSG00000301689.1	""	TE
chrX	41299885	41299886	CITS_377[gene=chrX_r_c1335][PH=4][PH0=0.00][P=5.10e-08]	4	-	Alu	ENSG00000301689.1	""	TE
chrX	42383775	42383776	CITS_378[gene=chrX_r_c1475][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic			Genic
chrX	43569290	43569291	CITS_379[gene=chrX_r_c1520][PH=2][PH0=0.00][P=1.63e-03]	2	-	LINE			TE
chrX	44506290	44506291	CITS_380[gene=chrX_r_c1539][PH=4][PH0=0.00][P=1.88e-09]	4	-	Alu			TE
chrX	44542530	44542531	CITS_381[gene=chrX_r_c1539][PH=4][PH0=0.00][P=1.88e-09]	4	-	First intron	ENSG00000069509.7		Genic
chrX	45752121	45752122	CITS_383[gene=chrX_r_c1558][PH=3][PH0=0.00][P=1.88e-03]	3	-	LINE	ENSG00000270069.5	MIR222HG	TE
chrX	45759724	45759725	CITS_384[gene=chrX_r_c1558][PH=4][PH0=0.00][P=1.17e-06]	4	-	Deep intronic	ENSG00000270069.5	MIR222HG	Genic
chrX	45764696	45764697	CITS_385[gene=chrX_r_c1558][PH=3][PH0=0.00][P=1.88e-03]	3	-	Deep intronic	ENSG00000270069.5	MIR222HG	Genic
chrX	45767861	45767862	CITS_386[gene=chrX_r_c1558][PH=3][PH0=0.00][P=1.88e-03]	3	-	Deep intronic	ENSG00000270069.5	MIR222HG	Genic
chrX	45812168	45812169	CITS_388[gene=chrX_r_c1558][PH=3][PH0=0.00][P=1.88e-03]	3	-	LINE	ENSG00000270069.5	MIR222HG	TE
chrX	45836246	45836247	CITS_389[gene=chrX_r_c1558][PH=4][PH0=0.00][P=1.17e-06]	4	-	Alu	ENSG00000270069.5	MIR222HG	TE
chrX	45845725	45845726	CITS_390[gene=chrX_r_c1558][PH=3][PH0=0.00][P=1.88e-03]	3	-	Alu	ENSG00000270069.5	MIR222HG	TE
chrX	46428301	46428302	CITS_391[gene=chrX_r_c1575][PH=3][PH0=0.00][P=3.28e-04]	3	-	LINE			TE
chrX	47278525	47278526	CITS_392[gene=chrX_r_c1575][PH=5][PH0=0.00][P=1.00e-100]	5	-	Alu			TE
chrX	47303860	47303861	CITS_393[gene=chrX_r_c1575][PH=3][PH0=0.00][P=3.28e-04]	3	-	Alu			TE
chrX	47999496	47999497	CITS_394[gene=chrX_r_c1575][PH=3][PH0=0.00][P=3.28e-04]	3	-	LINE	ENSG00000147118.13		TE
chrX	48209143	48209144	CITS_395[gene=chrX_r_c1575][PH=3][PH0=0.00][P=3.28e-04]	3	-	Alu			TE
chrX	48363951	48363952	CITS_396[gene=chrX_r_c1575][PH=4][PH0=0.00][P=6.51e-08]	4	-	Alu			TE
chrX	48581446	48581447	CITS_397[gene=chrX_r_c1575][PH=8][PH0=0.00][P=1.00e-100]	8	-	Alu			TE
chrX	48959218	48959219	CITS_398[gene=chrX_r_c1575][PH=4][PH0=0.00][P=6.51e-08]	4	-	3'UTR-distal	ENSG00000223309.1	RNU6-722P	Genic
chrX	51891420	51891421	CITS_399[gene=chrX_r_c1699][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic			Genic
chrX	52042715	52042716	CITS_400[gene=chrX_r_c1707][PH=3][PH0=0.00][P=1.22e-06]	3	-	Deep intronic			Genic
chrX	52559156	52559157	CITS_401[gene=chrX_r_c1711][PH=3][PH0=0.00][P=7.95e-07]	3	-	Deep intronic			Genic
chrX	52957954	52957955	CITS_402[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	5'UTR	ENSG00000268350.9		Genic
chrX	53157951	53157952	CITS_403[gene=chrX_r_c1718][PH=4][PH0=0.00][P=2.49e-06]	4	-	Deep intronic			Genic
chrX	53397642	53397643	CITS_404[gene=chrX_r_c1718][PH=4][PH0=0.00][P=2.49e-06]	4	-	LINE	ENSG00000072501.20		TE
chrX	53398025	53398026	CITS_405[gene=chrX_r_c1718][PH=9][PH0=0.00][P=1.00e-100]	9	-	Alu	ENSG00000072501.20		TE
chrX	53402547	53402548	CITS_406[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	Deep intronic	ENSG00000072501.20		Genic
chrX	53403007	53403008	CITS_407[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	Alu	ENSG00000072501.20		TE
chrX	53403320	53403321	CITS_408[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	Other SINE	ENSG00000072501.20		TE
chrX	53403348	53403349	CITS_409[gene=chrX_r_c1718][PH=5][PH0=0.00][P=1.88e-09]	5	-	Other SINE	ENSG00000072501.20		TE
chrX	53419197	53419198	CITS_410[gene=chrX_r_c1718][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSG00000072501.20		Genic
chrX	53419943	53419944	CITS_411[gene=chrX_r_c1718][PH=5][PH0=0.00][P=1.88e-09]	5	-	Alu	ENSG00000072501.20		TE
chrX	53420178	53420179	CITS_412[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	Other SINE	ENSG00000072501.20		TE
chrX	53556346	53556347	CITS_413[gene=chrX_r_c1718][PH=4][PH0=0.00][P=2.49e-06]	4	-	Deep intronic	ENSG00000086758.18		Genic
chrX	53670449	53670450	CITS_414[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	Other SINE	ENSG00000086758.18		TE
chrX	53936864	53936865	CITS_415[gene=chrX_r_c1718][PH=4][PH0=0.00][P=2.49e-06]	4	-	3'UTR	ENSG00000172943.22		Genic
chrX	54015286	54015287	CITS_416[gene=chrX_r_c1718][PH=3][PH0=0.00][P=4.44e-03]	3	-	Deep intronic	ENSG00000172943.22		Genic
chrX	55008412	55008413	CITS_417[gene=chrX_r_c1734][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR-distal			Genic
chrX	55182603	55182604	CITS_418[gene=chrX_r_c1734][PH=4][PH0=0.00][P=6.27e-10]	4	-	Deep intronic			Genic
chrX	56947241	56947242	CITS_419[gene=chrX_r_c1792][PH=4][PH0=0.00][P=8.05e-10]	4	-	LTR/ERV			TE
chrX	57576021	57576022	CITS_420[gene=chrX_r_c1813][PH=3][PH0=0.00][P=4.19e-07]	3	-	Alu			TE
chrX	63674219	63674220	CITS_421[gene=chrX_r_c1959][PH=9][PH0=0.00][P=1.00e-100]	9	-	Proximal intronic	ENSG00000131089.18		Genic
chrX	66275911	66275912	CITS_423[gene=chrX_r_c2094][PH=2][PH0=0.00][P=3.56e-03]	2	-	LINE			TE
chrX	68899673	68899674	CITS_424[gene=chrX_r_c2145][PH=6][PH0=0.00][P=1.00e-100]	6	-	Intergenic			Intergenic
chrX	69810113	69810114	CITS_425[gene=chrX_r_c2146][PH=2][PH0=0.00][P=8.18e-03]	2	-	Alu			TE
chrX	70984880	70984881	CITS_426[gene=chrX_r_c2153][PH=3][PH0=0.00][P=7.89e-05]	3	-	Alu			TE
chrX	71013928	71013929	CITS_427[gene=chrX_r_c2153][PH=7][PH0=0.00][P=1.00e-100]	7	-	Alu			TE
chrX	71037549	71037550	CITS_428[gene=chrX_r_c2153][PH=3][PH0=0.00][P=7.89e-05]	3	-	LINE			TE
chrX	71697247	71697248	CITS_429[gene=chrX_r_c2183][PH=53][PH0=0.00][P=1.00e-100]	53	-	Deep intronic			Genic
chrX	72273246	72273247	CITS_430[gene=chrX_r_c2200][PH=6][PH0=0.00][P=1.00e-100]	6	-	CDS	ENSG00000198034.12		Genic
chrX	72274144	72274145	CITS_432[gene=chrX_r_c2200][PH=3][PH0=0.00][P=1.96e-03]	3	-	First intron	ENSG00000198034.12		Genic
chrX	72377078	72377079	CITS_433[gene=chrX_r_c2200][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000147099.22		Genic
chrX	72377115	72377116	CITS_434[gene=chrX_r_c2200][PH=4][PH0=0.00][P=1.00e-06]	4	-	Deep intronic	ENSG00000147099.22		Genic
