chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr8	118014264	118014284	chr8-1007	14.4	-	2.4315	0	4.928	0	0	0	0	0	7.3595	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118018923	118018943	chr8-1008	18	-	2.4315	3.8207	0	2.7469	0	0	3.1005	0	12.0996	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118021526	118021546	chr8-134	25.3	-	4.863	0	7.392	0	0	0	0	0	12.255	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118024585	118024605	chr8-461	18	-	4.863	0	0	2.7469	0	0	0	0	7.61	2	LINE	ENSG00000182197.13	EXT1	TE
chr8	118026352	118026372	chr8-230	21.7	-	2.4315	7.6414	2.464	2.7469	0	0	0	0	15.2838	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118030142	118030162	chr8-1009	14.4	-	2.4315	0	0	0	0	6.5505	0	0	8.982	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118032053	118032073	chr8-463	18	-	3.6473	3.8207	0	0	0	0	6.201	0	13.6689	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118032947	118032967	chr8-1010	10.8	-	4.863	0	0	0	0	0	0	0	4.863	1	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118034791	118034811	chr8-1011	10.8	-	1.2158	3.8207	0	2.7469	0	0	0	6.6937	14.477	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118048015	118048035	chr8-1015	14.4	-	0	0	0	2.7469	0	9.8257	0	0	12.5726	2	Alu	ENSG00000182197.13	EXT1	TE
chr8	118051449	118051469	chr8-464	18	-	2.4315	0	2.464	5.4939	0	0	0	0	10.3894	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118057085	118057105	chr8-231	21.7	-	3.6473	0	2.464	0	0	6.5505	0	13.3873	26.049	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118057539	118057559	chr8-21	46.9	-	2.4315	0	0	0	0	3.2752	27.9045	13.3873	46.9985	4	Alu	ENSG00000182197.13	EXT1	TE
chr8	118057653	118057673	chr8-10	65	-	14.589	0	2.464	0	0	9.8257	9.3015	6.6937	42.8739	5	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118058475	118058495	chr8-25	39.7	-	2.4315	0	0	2.7469	0	3.2752	15.5025	20.081	44.0372	5	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118061700	118061720	chr8-232	21.7	-	4.863	0	0	2.7469	0	3.2752	0	0	10.8852	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118078544	118078564	chr8-35	36.1	-	4.863	0	7.392	0	0	9.8257	0	0	22.0807	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118086501	118086521	chr8-233	21.7	-	3.6473	0	4.928	0	0	0	0	6.6937	15.2689	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118086902	118086922	chr8-234	18	-	3.6473	0	4.928	2.7469	0	0	0	6.6937	18.0159	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118087921	118087941	chr8-85	25.3	-	3.6473	0	0	5.4939	0	3.2752	6.201	0	18.6174	4	Satellite/LC	ENSG00000182197.13	EXT1	TE
chr8	118088480	118088500	chr8-36	36.1	-	2.4315	3.8207	7.392	0	0	3.2752	12.402	0	29.3214	5	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118089063	118089083	chr8-135	25.3	-	3.6473	3.8207	4.928	2.7469	0	0	3.1005	6.6937	24.937	6	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118090098	118090118	chr8-1024	14.4	-	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118090765	118090785	chr8-1025	14.4	-	0	0	2.464	0	0	0	9.3015	0	11.7655	2	Alu	ENSG00000182197.13	EXT1	TE
chr8	118091424	118091444	chr8-26	39.7	-	2.4315	3.8207	0	5.4939	0	19.6514	0	0	31.3975	4	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118100283	118100303	chr8-54	36.1	-	1.2158	3.8207	0	0	0	9.8257	12.402	20.081	47.3451	5	LTR/ERV	ENSG00000182197.13	EXT1	TE
chr8	118101394	118101414	chr8-472	18	-	1.2158	0	0	0	13.6848	9.8257	0	0	24.7262	3	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118101777	118101797	chr8-37	36.1	-	3.6473	0	9.856	2.7469	0	6.5505	3.1005	0	25.9011	5	First intron	ENSG00000182197.13	EXT1	Genic
chr8	118102332	118102352	chr8-136	25.3	-	2.4315	3.8207	0	0	0	13.1009	0	0	19.3531	3	LINE	ENSG00000182197.13	EXT1	TE
chr8	118107486	118107506	chr8-475	18	-	2.4315	0	0	2.7469	0	3.2752	3.1005	6.6937	18.2478	5	First intron	ENSG00000182197.13	EXT1	Genic
chr8	119748899	119748919	chr8-1035	14.4	-	0	0	2.464	0	0	0	9.3015	0	11.7655	2	Satellite/LC	ENSG00000064313.13	TAF2	TE
chr8	119750594	119750614	chr8-1036	10.8	-	3.6473	3.8207	0	0	0	0	0	0	7.4679	2	Deep intronic	ENSG00000064313.13	TAF2	Genic
chr8	119755553	119755573	chr8-1037	14.4	-	1.2158	3.8207	0	2.7469	0	3.2752	0	0	11.0586	4	Deep intronic	ENSG00000064313.13	TAF2	Genic
chr8	119773264	119773284	chr8-1038	14.4	-	0	0	0	2.7469	0	9.8257	0	0	12.5726	2	Deep intronic	ENSG00000064313.13	TAF2	Genic
chr8	119774831	119774851	chr8-1039	14.4	-	2.4315	3.8207	2.464	0	0	0	3.1005	0	11.8167	4	Deep intronic	ENSG00000064313.13	TAF2	Genic
chr8	119802342	119802362	chr8-476	18	-	1.2158	3.8207	2.464	0	0	3.2752	3.1005	0	13.8762	5	Deep intronic	ENSG00000064313.13	TAF2	Genic
chr8	119831986	119832006	chr8-477	18	-	1.2158	0	2.464	2.7469	0	3.2752	6.201	0	15.9029	5	3'UTR-distal	ENSG00000064313.13	TAF2	Genic
chr8	120457160	120457180	chr8-138	25.3	+	2.4315	3.8207	9.856	2.7469	0	0	0	0	18.8551	4	Other SINE	ENSG00000172167.9		TE
chr8	120459248	120459268	chr8-235	21.7	+	3.6473	0	4.928	0	0	3.2752	0	0	11.8505	3	CDS	ENSG00000172167.9		Genic
chr8	120468164	120468184	chr8-478	18	+	2.4315	0	2.464	2.7469	0	3.2752	0	0	10.9177	4	Satellite/LC	ENSG00000172167.9		TE
chr8	120674841	120674861	chr8-1040	14.4	-	0	0	0	0	0	0	0	26.7747	26.7747	1	Deep intronic	ENSG00000172164.15	SNTB1	Genic
chr8	123077241	123077261	chr8-479	18	+	3.6473	3.8207	2.464	0	0	0	0	0	9.9319	3	CDS	ENSG00000156787.18		Genic
chr8	123092984	123093004	chr8-1041	14.4	+	1.2158	7.6414	0	0	0	0	0	6.6937	15.5508	3	Alu	ENSG00000156787.18		TE
chr8	123098965	123098985	chr8-1042	14.4	+	2.4315	3.8207	0	0	0	0	0	6.6937	12.9459	3	Deep intronic	ENSG00000156787.18		Genic
chr8	123132312	123132332	chr8-1043	14.4	+	2.4315	3.8207	4.928	0	0	0	3.1005	0	14.2807	4	LINE	ENSG00000156787.18		TE
chr8	123157244	123157264	chr8-3	404.3	-	38.9041	57.3103	54.2079	104.3838	82.1085	0	9.3015	0	346.2161	6	tRNA*			ncRNA
chr8	123169761	123169781	chr8-480	18	+	4.863	0	0	0	0	0	3.1005	0	7.9635	2	Alu			TE
chr8	123230087	123230107	chr8-1045	14.4	-	0	7.6414	0	2.7469	0	3.2752	0	0	13.6635	3	First intron	ENSG00000189376.13		Genic
chr8	123236327	123236347	chr8-1046	14.4	-	1.2158	0	2.464	2.7469	0	3.2752	0	6.6937	16.3956	5	First intron	ENSG00000189376.13		Genic
chr8	123251649	123251669	chr8-1049	14.4	-	1.2158	3.8207	2.464	2.7469	0	0	0	0	10.2474	4	First intron	ENSG00000165156.16		Genic
chr8	123251862	123251882	chr8-481	18	-	3.6473	0	2.464	2.7469	0	0	0	0	8.8582	3	First intron	ENSG00000165156.16		Genic
chr8	123264379	123264399	chr8-1051	14.4	-	0	0	0	0	0	3.2752	9.3015	0	12.5767	2	First intron	ENSG00000165156.16		Genic
chr8	123338409	123338429	chr8-483	18	-	3.6473	0	0	0	0	3.2752	3.1005	0	10.023	3	Deep intronic	ENSG00000156802.14		Genic
chr8	123339343	123339363	chr8-484	18	-	1.2158	3.8207	0	5.4939	13.6848	0	0	0	24.2151	4	CDS	ENSG00000156802.14		Genic
chr8	123342472	123342492	chr8-139	25.3	-	4.863	0	0	0	0	0	0	20.081	24.944	2	First intron	ENSG00000156802.14		Genic
chr8	123359759	123359779	chr8-1052	14.4	-	0	0	0	2.7469	0	0	9.3015	0	12.0484	2	First intron	ENSG00000156802.14		Genic
chr8	123375614	123375634	chr8-140	25.3	-	0	0	0	5.4939	0	6.5505	6.201	6.6937	24.939	4	LINE	ENSG00000156802.14		TE
chr8	123376223	123376243	chr8-485	18	-	1.2158	0	0	0	0	9.8257	3.1005	0	14.1419	3	Alu	ENSG00000156802.14		TE
chr8	123376911	123376931	chr8-86	28.9	-	3.6473	0	0	0	0	3.2752	9.3015	6.6937	22.9176	4	Alu	ENSG00000156802.14		TE
chr8	123390822	123390842	chr8-1053	14.4	-	1.2158	0	0	0	0	6.5505	0	6.6937	14.4599	3	Alu	ENSG00000156802.14		TE
chr8	123391475	123391495	chr8-1054	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	Satellite/LC	ENSG00000156802.14		TE
chr8	123392255	123392275	chr8-486	14.4	-	2.4315	0	4.928	0	0	0	3.1005	0	10.46	3	LINE	ENSG00000156802.14		TE
chr8	123394448	123394468	chr8-1055	14.4	-	0	0	0	2.7469	0	0	6.201	6.6937	15.6416	3	Alu	ENSG00000156802.14		TE
chr8	123467928	123467948	chr8-87	28.9	+	2.4315	0	0	0	0	6.5505	12.402	0	21.3839	3	3'UTR	ENSG00000156795.9		Genic
chr8	123804141	123804161	chr8-1056	14.4	+	0	0	0	10.9878	0	3.2752	0	0	14.263	2	LINE	ENSG00000176853.17		TE
chr8	123810638	123810658	chr8-1057	14.4	+	0	0	2.464	2.7469	0	0	6.201	0	11.4119	3	Proximal intronic	ENSG00000176853.17		Genic
chr8	124313499	124313519	chr8-487	18	-	1.2158	0	0	0	0	6.5505	3.1005	6.6937	17.5604	4	3'UTR	ENSG00000164983.10		Genic
chr8	124364973	124364993	chr8-1059	14.4	-	1.2158	3.8207	2.464	0	0	3.2752	0	0	10.7757	4	Other SINE	ENSG00000164983.10		TE
chr8	124367720	124367740	chr8-488	18	-	2.4315	3.8207	0	2.7469	0	6.5505	0	0	15.5496	4	First intron	ENSG00000164983.10		Genic
chr8	124371150	124371170	chr8-1060	14.4	-	2.4315	3.8207	0	2.7469	0	0	0	0	8.9991	3	First intron	ENSG00000164983.10		Genic
chr8	124514292	124514312	chr8-489	18	-	1.2158	0	0	0	0	6.5505	0	20.081	27.8472	3	First intron	ENSG00000147687.20		Genic
chr8	124517796	124517816	chr8-236	21.7	-	2.4315	0	0	2.7469	0	3.2752	3.1005	6.6937	18.2478	5	First intron	ENSG00000147687.20		Genic
chr8	124520626	124520646	chr8-1063	14.4	-	1.2158	3.8207	0	0	0	0	6.201	0	11.2374	3	First intron	ENSG00000147687.20		Genic
chr8	125000452	125000472	chr8-1064	14.4	+	2.4315	0	2.464	0	0	0	0	6.6937	11.5892	3	Alu	ENSG00000104549.13		TE
chr8	125001335	125001355	chr8-237	21.7	+	1.2158	3.8207	0	0	0	6.5505	0	13.3873	24.9742	4	First intron	ENSG00000104549.13		Genic
chr8	125010508	125010528	chr8-88	25.3	+	3.6473	0	2.464	8.2408	13.6848	3.2752	3.1005	0	34.4126	6	Deep intronic	ENSG00000104549.13		Genic
chr8	125076733	125076753	chr8-1066	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	LINE	ENSG00000164961.17		TE
chr8	125116750	125116770	chr8-490	18	+	1.2158	0	4.928	2.7469	0	3.2752	0	0	12.1659	4	Deep intronic	ENSG00000156831.10		Genic
chr8	125195292	125195312	chr8-1070	14.4	+	3.6473	0	0	0	0	0	0	6.6937	10.3409	2	Deep intronic	ENSG00000156831.10		Genic
chr8	125211638	125211658	chr8-238	21.7	+	2.4315	11.4621	2.464	0	0	0	0	0	16.3576	3	LINE	ENSG00000156831.10		TE
chr8	125220337	125220357	chr8-1073	14.4	+	1.2158	7.6414	0	0	0	0	3.1005	0	11.9576	3	Deep intronic	ENSG00000156831.10		Genic
chr8	125224011	125224031	chr8-491	18	+	1.2158	0	0	0	0	3.2752	3.1005	13.3873	20.9788	4	Alu	ENSG00000156831.10		TE
chr8	125244036	125244056	chr8-1074	14.4	+	0	3.8207	0	0	0	0	9.3015	0	13.1222	2	Deep intronic	ENSG00000156831.10		Genic
chr8	125258612	125258632	chr8-141	28.9	+	3.6473	0	0	0	13.6848	0	9.3015	6.6937	33.3272	4	Deep intronic	ENSG00000156831.10		Genic
chr8	125260966	125260986	chr8-1075	14.4	+	1.2158	0	2.464	5.4939	0	0	0	0	9.1736	3	Deep intronic	ENSG00000156831.10		Genic
chr8	125265395	125265415	chr8-1076	14.4	+	2.4315	3.8207	0	0	0	3.2752	0	0	9.5274	3	Alu	ENSG00000156831.10		TE
chr8	125266316	125266336	chr8-492	18	+	1.2158	0	7.392	0	0	3.2752	0	0	11.883	3	Deep intronic	ENSG00000156831.10		Genic
chr8	125274398	125274418	chr8-1078	14.4	+	3.6473	3.8207	0	0	0	0	0	6.6937	14.1616	3	Deep intronic	ENSG00000156831.10		Genic
chr8	125280106	125280126	chr8-1079	14.4	+	2.4315	0	0	2.7469	0	0	3.1005	0	8.2789	3	Deep intronic	ENSG00000156831.10		Genic
chr8	125282425	125282445	chr8-493	18	+	1.2158	3.8207	0	2.7469	0	6.5505	0	0	14.3338	4	Deep intronic	ENSG00000156831.10		Genic
chr8	125367078	125367098	chr8-1080	14.4	+	2.4315	0	0	2.7469	0	3.2752	0	0	8.4537	3	3'UTR	ENSG00000156831.10		Genic
chr8	126552811	126552831	chr8-55	28.9	-	1.2158	3.8207	7.392	5.4939	0	6.5505	3.1005	0	27.5733	6	3'UTR	ENSG00000168672.5		Genic
chr8	126552960	126552980	chr8-12	50.5	-	7.2945	3.8207	4.928	16.4817	0	0	0	0	32.5249	4	3'UTR	ENSG00000168672.5		Genic
chr8	126553681	126553701	chr8-89	28.9	-	4.863	0	4.928	2.7469	0	3.2752	3.1005	0	18.9137	5	3'UTR	ENSG00000168672.5		Genic
chr8	127736665	127736685	chr8-142	28.9	+	3.6473	0	0	0	0	6.5505	9.3015	0	19.4992	3	First intron	ENSG00000136997.22	MYC	Genic
chr8	127804349	127804369	chr8-1083	14.4	+	1.2158	0	0	0	0	3.2752	3.1005	6.6937	14.2851	4	Alu	ENSG00000249859.15	PVT1	TE
chr8	127804486	127804506	chr8-495	18	+	0	0	0	0	27.3695	3.2752	6.201	0	36.8457	3	Alu	ENSG00000249859.15	PVT1	TE
chr8	127804877	127804897	chr8-1084	14.4	+	1.2158	0	0	0	0	6.5505	0	6.6937	14.4599	3	First intron	ENSG00000249859.15	PVT1	Genic
chr8	127841581	127841601	chr8-1085	18	+	3.6473	0	2.464	0	0	3.2752	0	0	9.3865	3	Other SINE	ENSG00000249859.15	PVT1	TE
chr8	127843759	127843779	chr8-496	18	+	0	0	0	2.7469	0	6.5505	3.1005	6.6937	19.0916	4	First intron	ENSG00000249859.15	PVT1	Genic
chr8	127900535	127900555	chr8-242	21.7	+	3.6473	3.8207	2.464	0	0	3.2752	0	0	13.2072	4	LINE	ENSG00000249859.15	PVT1	TE
chr8	127903111	127903131	chr8-497	18	+	1.2158	3.8207	0	0	0	0	9.3015	0	14.3379	3	LINE	ENSG00000249859.15	PVT1	TE
chr8	127907135	127907155	chr8-498	18	+	1.2158	0	0	0	0	6.5505	3.1005	6.6937	17.5604	4	Alu	ENSG00000249859.15	PVT1	TE
chr8	127940272	127940292	chr8-499	14.4	+	3.6473	11.4621	2.464	0	0	0	0	0	17.5733	3	Deep intronic	ENSG00000249859.15	PVT1	Genic
chr8	127944109	127944129	chr8-243	21.7	+	3.6473	0	0	0	0	3.2752	9.3015	0	16.224	3	Alu	ENSG00000249859.15	PVT1	TE
chr8	127964501	127964521	chr8-1087	18	+	1.2158	0	0	2.7469	0	0	9.3015	0	13.2642	3	LTR/ERV	ENSG00000249859.15	PVT1	TE
chr8	127997366	127997386	chr8-90	28.9	+	2.4315	0	2.464	5.4939	13.6848	0	6.201	0	30.2751	5	Other SINE	ENSG00000249859.15	PVT1	TE
chr8	127997462	127997482	chr8-57	36.1	+	6.0788	11.4621	7.392	2.7469	0	6.5505	0	6.6937	40.9239	6	Deep intronic	ENSG00000249859.15	PVT1	Genic
chr8	127999474	127999494	chr8-500	18	+	0	0	0	5.4939	0	0	9.3015	0	14.7954	2	Alu	ENSG00000249859.15	PVT1	TE
chr8	128026326	128026346	chr8-501	18	+	2.4315	0	0	0	0	0	3.1005	13.3873	18.9193	3	Satellite/LC	ENSG00000249859.15	PVT1	TE
chr8	128073809	128073829	chr8-502	18	+	3.6473	0	4.928	0	0	0	3.1005	0	11.6757	3	Other SINE	ENSG00000249859.15	PVT1	TE
chr8	129898310	129898330	chr8-503	14.4	-	1.2158	0	0	2.7469	0	0	6.201	6.6937	16.8574	4	First intron	ENSG00000153310.23		Genic
chr8	129917525	129917545	chr8-504	18	-	1.2158	7.6414	4.928	0	0	0	0	0	13.7851	3	First intron	ENSG00000153310.23		Genic
chr8	129921136	129921156	chr8-505	18	-	3.6473	0	0	2.7469	0	0	3.1005	0	9.4947	3	First intron	ENSG00000153310.23		Genic
chr8	129925075	129925095	chr8-1093	14.4	-	2.4315	0	0	5.4939	0	0	3.1005	0	11.0259	3	First intron	ENSG00000153310.23		Genic
chr8	129928648	129928668	chr8-506	18	-	2.4315	0	0	0	0	9.8257	0	0	12.2572	2	Alu	ENSG00000153310.23		TE
chr8	129936082	129936102	chr8-1095	14.4	-	1.2158	0	2.464	0	0	0	6.201	0	9.8807	3	First intron	ENSG00000153310.23		Genic
chr8	130130857	130130877	chr8-1096	14.4	-	0	3.8207	0	5.4939	0	3.2752	0	0	12.5898	3	Alu	ENSG00000153317.16		TE
chr8	130131588	130131608	chr8-58	32.5	-	1.2158	0	0	0	13.6848	0	21.7035	0	36.604	3	Alu	ENSG00000153317.16		TE
chr8	130193188	130193208	chr8-1098	21.7	-	1.2158	0	2.464	0	0	3.2752	6.201	6.6937	19.8496	5	Alu	ENSG00000153317.16		TE
chr8	130284048	130284068	chr8-1099	14.4	-	3.6473	3.8207	0	0	0	0	3.1005	0	10.5684	3	Deep intronic	ENSG00000153317.16		Genic
chr8	130304108	130304128	chr8-1100	14.4	-	0	0	2.464	2.7469	13.6848	3.2752	0	0	22.1709	4	LINE	ENSG00000153317.16		TE
chr8	130332839	130332859	chr8-1101	14.4	-	1.2158	3.8207	4.928	0	0	0	0	0	9.9644	3	Deep intronic	ENSG00000153317.16		Genic
chr8	130345232	130345252	chr8-1102	14.4	-	0	0	0	2.7469	0	3.2752	3.1005	6.6937	15.8163	4	Deep intronic	ENSG00000153317.16		Genic
chr8	130376712	130376732	chr8-1103	14.4	-	3.6473	0	0	2.7469	0	0	0	0	6.3942	2	Alu	ENSG00000153317.16		TE
chr8	130436783	130436803	chr8-1104	14.4	-	2.4315	0	2.464	0	0	3.2752	0	0	8.1707	3	Alu	ENSG00000153317.16		TE
chr8	131972881	131972901	chr8-1105	18	+	2.4315	3.8207	2.464	0	0	0	0	6.6937	15.4099	4	Deep intronic	ENSG00000132294.16		Genic
chr8	131975721	131975741	chr8-507	18	+	3.6473	7.6414	0	2.7469	0	0	3.1005	0	17.1361	4	Proximal intronic	ENSG00000132294.16		Genic
chr8	131999172	131999192	chr8-1106	10.8	+	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	Deep intronic	ENSG00000132294.16		Genic
chr8	132810359	132810379	chr8-1108	14.4	+	1.2158	0	4.928	0	0	0	6.201	0	12.3447	3	Deep intronic	ENSG00000129292.22		Genic
chr8	134686595	134686615	chr8-1109	18	+	1.2158	7.6414	4.928	0	0	0	0	0	13.7851	3	Deep intronic			Genic
chr8	134802270	134802290	chr8-508	18	-	0	0	0	2.7469	0	0	12.402	0	15.1489	2	Proximal intronic	ENSG00000289405.3	""	Genic
chr8	134816657	134816677	chr8-244	18	-	3.6473	7.6414	0	0	0	6.5505	0	0	17.8391	3	First intron	ENSG00000289405.3	""	Genic
chr8	134821528	134821548	chr8-245	21.7	-	3.6473	3.8207	0	2.7469	0	3.2752	0	0	13.4901	4	LINE	ENSG00000289405.3	""	TE
chr8	134826148	134826168	chr8-1116	14.4	-	0	0	2.464	5.4939	0	3.2752	3.1005	0	14.3336	4	First intron	ENSG00000289405.3	""	Genic
chr8	134830742	134830762	chr8-510	18	-	4.863	0	0	2.7469	0	3.2752	0	0	10.8852	3	First intron	ENSG00000289405.3	""	Genic
chr8	135645520	135645540	chr8-1117	14.4	+	1.2158	0	2.464	2.7469	0	0	3.1005	0	9.5272	4	Deep intronic	ENSG00000131773.15	KHDRBS3	Genic
chr8	137455648	137455668	chr8-59	32.5	+	2.4315	3.8207	0	2.7469	0	13.1009	0	6.6937	28.7937	5	Alu			TE
chr8	139946664	139946684	chr8-511	18	-	0	0	0	0	0	0	15.5025	0	15.5025	1	Deep intronic	ENSG00000167632.19		Genic
chr8	140410129	140410149	chr8-1118	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	Alu	ENSG00000167632.19		TE
chr8	140521523	140521543	chr8-246	21.7	-	1.2158	3.8207	2.464	5.4939	0	6.5505	0	0	19.5448	5	3'UTR	ENSG00000123908.12	AGO2	Genic
chr8	140522052	140522072	chr8-513	18	-	1.2158	0	2.464	5.4939	0	0	3.1005	0	12.2741	4	3'UTR	ENSG00000123908.12	AGO2	Genic
chr8	140529485	140529505	chr8-143	21.7	-	3.6473	11.4621	2.464	0	0	3.2752	0	0	20.8485	4	3'UTR	ENSG00000123908.12	AGO2	Genic
chr8	140541575	140541595	chr8-1121	14.4	-	0	0	0	2.7469	0	9.8257	0	0	12.5726	2	Satellite/LC	ENSG00000123908.12	AGO2	TE
chr8	140548382	140548402	chr8-1122	18	-	3.6473	0	0	0	0	6.5505	0	0	10.1977	2	Deep intronic	ENSG00000123908.12	AGO2	Genic
chr8	140566023	140566043	chr8-1123	14.4	-	0	7.6414	4.928	0	0	0	0	0	12.5694	2	Alu	ENSG00000123908.12	AGO2	TE
chr8	140607231	140607251	chr8-1124	14.4	-	2.4315	0	2.464	0	13.6848	0	0	0	18.5803	3	Alu	ENSG00000123908.12	AGO2	TE
chr8	140634691	140634711	chr8-1126	14.4	-	1.2158	0	4.928	0	0	0	3.1005	0	9.2442	3	First intron	ENSG00000123908.12	AGO2	Genic
chr8	140659129	140659149	chr8-1127	14.4	-	0	0	4.928	0	0	6.5505	0	0	11.4784	2	3'UTR	ENSG00000169398.21		Genic
chr8	140682622	140682642	chr8-1128	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	LINE	ENSG00000169398.21		TE
chr8	140696709	140696729	chr8-1129	14.4	-	3.6473	0	0	0	0	0	0	6.6937	10.3409	2	Deep intronic	ENSG00000169398.21		Genic
chr8	140699924	140699944	chr8-1130	14.4	-	2.4315	0	2.464	0	0	3.2752	0	0	8.1707	3	Deep intronic	ENSG00000169398.21		Genic
chr8	140746153	140746173	chr8-144	28.9	-	2.4315	0	4.928	2.7469	0	3.2752	6.201	0	19.5827	5	Alu	ENSG00000169398.21		TE
chr8	140789264	140789284	chr8-145	25.3	-	3.6473	0	2.464	2.7469	27.3695	0	0	0	36.2277	4	Satellite/LC	ENSG00000169398.21		TE
chr8	140837255	140837275	chr8-91	28.9	-	2.4315	0	2.464	2.7469	27.3695	0	3.1005	13.3873	51.4998	6	Deep intronic	ENSG00000169398.21		Genic
chr8	140889164	140889184	chr8-1134	14.4	-	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	Deep intronic	ENSG00000169398.21		Genic
chr8	140895521	140895541	chr8-60	36.1	-	6.0788	0	0	0	0	3.2752	15.5025	0	24.8565	3	Alu	ENSG00000169398.21		TE
chr8	140920586	140920606	chr8-516	18	-	2.4315	0	0	0	0	9.8257	0	0	12.2572	2	First intron	ENSG00000169398.21		Genic
chr8	140933838	140933858	chr8-1136	14.4	-	0	0	0	0	13.6848	9.8257	0	0	23.5104	2	First intron	ENSG00000169398.21		Genic
chr8	140972179	140972199	chr8-1137	14.4	-	4.863	0	0	0	0	0	0	0	4.863	1	First intron	ENSG00000169398.21		Genic
chr8	140972893	140972913	chr8-1138	14.4	-	0	0	0	2.7469	13.6848	3.2752	6.201	0	25.9079	4	LINE	ENSG00000169398.21		TE
chr8	140979384	140979404	chr8-517	14.4	-	0	0	2.464	0	0	0	12.402	0	14.866	2	LINE	ENSG00000169398.21		TE
chr8	140982051	140982071	chr8-1140	14.4	-	0	15.2827	0	0	0	0	0	0	15.2827	1	Satellite/LC	ENSG00000169398.21		TE
chr8	140982584	140982604	chr8-1141	14.4	-	0	11.4621	0	0	0	3.2752	0	0	14.7373	2	Alu	ENSG00000169398.21		TE
chr8	140988395	140988415	chr8-1142	14.4	-	0	0	4.928	2.7469	0	0	3.1005	0	10.7754	3	LINE	ENSG00000169398.21		TE
chr8	140989730	140989750	chr8-518	18	-	0	0	0	0	0	9.8257	3.1005	6.6937	19.6198	3	Alu	ENSG00000169398.21		TE
chr8	140989899	140989919	chr8-38	36.1	-	3.6473	0	4.928	2.7469	0	0	0	26.7747	38.0968	4	Alu	ENSG00000169398.21		TE
chr8	141148753	141148773	chr8-519	14.4	+	0	0	2.464	2.7469	0	9.8257	0	0	15.0366	3	Deep intronic	ENSG00000105339.12		Genic
chr8	141296154	141296174	chr8-520	18	-	1.2158	3.8207	0	0	0	6.5505	0	6.6937	18.2806	4	Alu	ENSG00000022567.11		TE
chr8	143445687	143445707	chr8-249	21.7	-	1.2158	0	0	5.4939	0	0	9.3015	0	16.0111	3	Alu	ENSG00000014164.8		TE
chr8	143587233	143587253	chr8-250	21.7	-	1.2158	3.8207	2.464	5.4939	13.6848	0	0	0	26.6791	5	5'UTR	ENSG00000104529.20		Genic
chr8	143590417	143590437	chr8-521	18	-	3.6473	0	4.928	5.4939	0	0	0	0	14.0691	3	5'UTR	ENSG00000104529.20		Genic
chr8	143634860	143634880	chr8-522	18	-	3.6473	0	0	2.7469	0	6.5505	3.1005	0	16.0452	4	First intron	ENSG00000254812.4	""	Genic
chr8	143639533	143639553	chr8-1144	14.4	+	2.4315	0	4.928	0	13.6848	0	0	0	21.0443	3	Alu	ENSG00000183309.13		TE
chr8	143645911	143645931	chr8-1145	14.4	+	2.4315	0	0	8.2408	0	0	0	0	10.6723	2	5'UTR	ENSG00000183309.13		Genic
chr8	143687188	143687208	chr8-1146	14.4	+	2.4315	0	0	0	0	0	6.201	6.6937	15.3262	3	LINE	ENSG00000181135.17		TE
chr8	143688819	143688839	chr8-1147	14.4	+	1.2158	0	0	2.7469	0	3.2752	0	6.6937	13.9316	4	5'UTR	ENSG00000181135.17		Genic
chr8	143785266	143785286	chr8-1148	14.4	+	0	0	0	0	0	0	12.402	0	12.402	1	Alu	ENSG00000203499.12	IQANK1	TE
