chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chrX	120152780	120152781	chrX_r_c3128[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000101883.7		TE
chrX	120156951	120156952	chrX_r_c3129[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000101883.7		Genic
chrX	120163896	120163897	chrX_r_c3130[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000101883.7		Genic
chrX	120171611	120171612	chrX_r_c3131[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000101883.7		TE
chrX	120182500	120182501	chrX_r_c3132[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000101883.7		Genic
chrX	120193017	120193018	chrX_r_c3133[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000101883.7		Genic
chrX	123757592	123757593	chrX_r_c3252[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu			TE
chrX	123837953	123837954	chrX_r_c3253[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu			TE
chrX	129022658	129022659	chrX_f_c2453[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	133277390	133277391	chrX_r_c3581[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	1349142	1349143	chrX_r_c3[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu			TE
chrX	1391369	1391370	chrX_r_c7[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000169100.15		Genic
chrX	1395525	1395526	chrX_f_c12[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000236871.8	LINC00106	TE
chrX	139910566	139910567	chrX_r_c3762[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000101974.15	ATP11C	TE
chrX	1403572	1403573	chrX_f_c13[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Other exon	ENSG00000236017.9	ASMTL-AS1	Genic
chrX	141059867	141059868	chrX_r_c3770[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	141527540	141527541	chrX_f_c2701[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000277215.3	SPANXA2-OT1	Genic
chrX	1428855	1428856	chrX_r_c9[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000169093.17		TE
chrX	149542204	149542205	chrX_f_c2733[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000197620.12		Genic
chrX	149552861	149552862	chrX_f_c2735[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	149553958	149553959	chrX_f_c2736[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	149558399	149558400	chrX_f_c2737[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	149921095	149921096	chrX_r_c3794[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	149925533	149925534	chrX_r_c3795[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	149926631	149926632	chrX_r_c3796[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	149937299	149937300	chrX_r_c3797[k=1][m=2]	2	-	1	2	0.00815217391304348	368	5'UTR	ENSG00000197021.10		Genic
chrX	15002636	15002637	chrX_r_c298[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	150794840	150794841	chrX_r_c3803[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000102181.23		Genic
chrX	150814483	150814484	chrX_r_c3807[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000102181.23		Genic
chrX	153099488	153099489	chrX_f_c2837[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	154338953	154338954	chrX_f_c2845[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	154393193	154393194	chrX_r_c3909[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	154611898	154611899	chrX_r_c3916[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	154764702	154764703	chrX_f_c2860[k=1][m=2]	2	+	1	2	0.00815217391304348	368	5'UTR	ENSG00000130826.20		Genic
chrX	154817032	154817033	chrX_r_c3923[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal	ENSG00000130830.16		Genic
chrX	155290260	155290261	chrX_r_c3928[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000155962.14		Genic
chrX	155336280	155336281	chrX_r_c3930[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	155348651	155348652	chrX_r_c3931[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000224216.2	""	Genic
chrX	155361135	155361136	chrX_r_c3932[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000224216.2	""	Genic
chrX	155480111	155480112	chrX_f_c2897[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000224533.5	TMLHE-AS1	Genic
chrX	155492593	155492594	chrX_f_c2898[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000224533.5	TMLHE-AS1	Genic
chrX	155610460	155610461	chrX_f_c2899[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	155717414	155717415	chrX_f_c2903[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000168939.14		TE
chrX	155736354	155736355	chrX_f_c2904[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000168939.14		TE
chrX	155893127	155893128	chrX_f_c2906[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000124333.17		TE
chrX	155897372	155897373	chrX_f_c2907[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000124333.17		Genic
chrX	155906842	155906843	chrX_f_c2908[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000124333.17		TE
chrX	155926890	155926891	chrX_f_c2909[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000124333.17		Genic
chrX	155938471	155938472	chrX_f_c2910[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000124333.17		TE
chrX	155939149	155939150	chrX_f_c2911[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000124333.17		Genic
chrX	155942240	155942241	chrX_f_c2912[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR	ENSG00000124333.17		Genic
chrX	1864317	1864318	chrX_r_c13[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	20126338	20126339	chrX_r_c425[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR	ENSG00000173674.12		Genic
chrX	20130542	20130543	chrX_r_c431[k=1][m=2]	2	-	1	2	0.00815217391304348	368	CDS	ENSG00000173674.12		Genic
chrX	20698707	20698708	chrX_f_c279[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	2174176	2174177	chrX_r_c14[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	2207390	2207391	chrX_r_c17[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	2221626	2221627	chrX_r_c18[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2239795	2239796	chrX_r_c19[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000169084.15	DHRSX	TE
chrX	2246307	2246308	chrX_r_c21[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2247474	2247475	chrX_r_c22[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000169084.15	DHRSX	TE
chrX	2257627	2257628	chrX_r_c23[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000169084.15	DHRSX	TE
chrX	2293933	2293934	chrX_r_c24[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	23078246	23078247	chrX_f_c303[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	2329651	2329652	chrX_r_c25[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2365083	2365084	chrX_r_c26[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000169084.15	DHRSX	TE
chrX	2367868	2367869	chrX_r_c27[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2368309	2368310	chrX_r_c28[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2379123	2379124	chrX_r_c29[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2381735	2381736	chrX_r_c30[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	24078200	24078201	chrX_f_c350[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR	ENSG00000130741.12		Genic
chrX	2411838	2411839	chrX_r_c33[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000169084.15	DHRSX	Genic
chrX	2412832	2412833	chrX_r_c34[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000169084.15	DHRSX	TE
chrX	2454763	2454764	chrX_r_c35[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000169084.15	DHRSX	TE
chrX	2463440	2463441	chrX_r_c36[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000169084.15	DHRSX	Genic
chrX	2473290	2473291	chrX_r_c39[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000169084.15	DHRSX	Genic
chrX	2574189	2574190	chrX_r_c40[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Other exon	ENSG00000289007.3	LINC03112	Genic
chrX	2591531	2591532	chrX_r_c41[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000289007.3	LINC03112	TE
chrX	2605353	2605354	chrX_r_c42[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000289007.3	LINC03112	TE
chrX	2615680	2615681	chrX_f_c16[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000223773.10	CD99P1	Genic
chrX	2621762	2621763	chrX_f_c17[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000223773.10	CD99P1	Genic
chrX	2632252	2632253	chrX_f_c18[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000291040.2	CD99P1	Genic
chrX	2654688	2654689	chrX_f_c19[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000291040.2	CD99P1	TE
chrX	2664646	2664647	chrX_f_c20[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	2691677	2691678	chrX_f_c23[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000002586.21		Genic
chrX	2698476	2698477	chrX_f_c26[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000002586.21		TE
chrX	2698690	2698691	chrX_f_c27[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000002586.21		Genic
chrX	2698887	2698888	chrX_f_c28[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000002586.21		Genic
chrX	2702287	2702288	chrX_f_c29[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000002586.21		Genic
chrX	27054248	27054249	chrX_r_c499[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000228933.9	""	TE
chrX	2714713	2714714	chrX_f_c31[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000002586.21		Genic
chrX	2721035	2721036	chrX_f_c33[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000002586.21		Genic
chrX	2741596	2741597	chrX_f_c36[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	280274	280275	chrX_f_c0[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000182378.16		Genic
chrX	28392283	28392284	chrX_r_c500[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	30729311	30729312	chrX_f_c535[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR	ENSG00000198814.15		Genic
chrX	30729603	30729604	chrX_f_c536[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR	ENSG00000198814.15		Genic
chrX	320744	320745	chrX_f_c6[k=1][m=2]	2	+	1	2	0.00815217391304348	368	TSS-proximal			Genic
chrX	3619051	3619052	chrX_r_c47[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000183943.7		TE
chrX	3823563	3823564	chrX_r_c68[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000285756.3	""	Genic
chrX	3833803	3833804	chrX_r_c81[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000285756.3	""	TE
chrX	3835640	3835641	chrX_r_c83[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000285756.3	""	Genic
chrX	3846762	3846763	chrX_r_c86[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000285756.3	""	Genic
chrX	3854710	3854711	chrX_r_c92[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Proximal intronic	ENSG00000285756.3	""	Genic
chrX	38631084	38631085	chrX_f_c580[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000156298.14		Genic
chrX	3864262	3864263	chrX_r_c102[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000285756.3	""	TE
chrX	3865294	3865295	chrX_r_c104[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000285756.3	""	TE
chrX	3885187	3885188	chrX_r_c114[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000285756.3	""	Genic
chrX	3900405	3900406	chrX_r_c125[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000285756.3	""	Genic
chrX	3902689	3902690	chrX_r_c129[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000285756.3	""	TE
chrX	3903721	3903722	chrX_r_c131[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000285756.3	""	TE
chrX	3910654	3910655	chrX_r_c138[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000285756.3	""	TE
chrX	3912491	3912492	chrX_r_c140[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000285756.3	""	Genic
chrX	400500	400501	chrX_f_c8[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000281849.4	""	Genic
chrX	40621514	40621515	chrX_r_c560[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal	ENSG00000287098.1	""	Genic
chrX	40715283	40715284	chrX_r_c577[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000180182.12		TE
chrX	41130918	41130919	chrX_f_c615[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000124486.16		TE
chrX	41226769	41226770	chrX_f_c684[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000124486.16		Genic
chrX	41675342	41675343	chrX_r_c600[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic	ENSG00000147044.24		Genic
chrX	41729462	41729463	chrX_r_c611[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000147044.24		TE
chrX	43672042	43672043	chrX_f_c736[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000189221.12		TE
chrX	43902902	43902903	chrX_r_c635[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Intergenic			Intergenic
chrX	444155	444156	chrX_f_c9[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000281849.4	""	Genic
chrX	444816	444817	chrX_f_c10[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000281849.4	""	TE
chrX	44895021	44895022	chrX_f_c752[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000147050.19		TE
chrX	46724609	46724610	chrX_r_c718[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000065923.11		Genic
chrX	46845156	46845157	chrX_f_c847[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000102218.7		Genic
chrX	46853219	46853220	chrX_f_c848[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000102218.7		Genic
chrX	46991417	46991418	chrX_f_c864[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000102221.14	JADE3	TE
chrX	47109313	47109314	chrX_r_c725[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu	ENSG00000307069.1	""	TE
chrX	47396513	47396514	chrX_f_c902[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000147117.8	ZNF157	TE
chrX	47512337	47512338	chrX_r_c741[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000310113.1	""	Genic
chrX	47907093	47907094	chrX_f_c911[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000197779.16		Genic
chrX	47907391	47907392	chrX_f_c912[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic	ENSG00000197779.16		Genic
chrX	48039940	48039941	chrX_f_c914[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	49077890	49077891	chrX_r_c780[k=1][m=2]	2	-	1	2	0.00815217391304348	368	CDS	ENSG00000196998.20		Genic
chrX	49906436	49906437	chrX_r_c790[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu			TE
chrX	50306843	50306844	chrX_f_c954[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000147082.18	CCNB3	TE
chrX	50855930	50855931	chrX_f_c955[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	51922122	51922123	chrX_r_c796[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Other exon	ENSG00000232951.1	IPO7P1	Genic
chrX	52347784	52347785	chrX_f_c971[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	52886698	52886699	chrX_f_c972[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	52891208	52891209	chrX_f_c973[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	52896501	52896502	chrX_r_c797[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	52896729	52896730	chrX_r_c798[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	52897606	52897607	chrX_f_c974[k=1][m=2]	2	+	1	2	0.00815217391304348	368	5'UTR	ENSG00000179304.19		Genic
chrX	52898064	52898065	chrX_f_c976[k=1][m=2]	2	+	1	2	0.00815217391304348	368	5'UTR	ENSG00000179304.19		Genic
chrX	52898375	52898376	chrX_f_c977[k=1][m=2]	2	+	1	2	0.00815217391304348	368	5'UTR	ENSG00000179304.19		Genic
chrX	52907651	52907652	chrX_f_c981[k=1][m=2]	2	+	1	2	0.00815217391304348	368	CDS	ENSG00000179304.19		Genic
chrX	52913911	52913912	chrX_f_c982[k=1][m=2]	2	+	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	52920056	52920057	chrX_f_c983[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000286118.2	""	Genic
chrX	52935751	52935752	chrX_r_c799[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	52941901	52941902	chrX_r_c800[k=1][m=2]	2	-	1	2	0.00815217391304348	368	3'UTR-distal			Genic
chrX	52948158	52948159	chrX_r_c801[k=1][m=2]	2	-	1	2	0.00815217391304348	368	CDS	ENSG00000268350.9		Genic
chrX	52957435	52957436	chrX_r_c803[k=1][m=2]	2	-	1	2	0.00815217391304348	368	5'UTR	ENSG00000268350.9		Genic
chrX	52957746	52957747	chrX_r_c804[k=1][m=2]	2	-	1	2	0.00815217391304348	368	5'UTR	ENSG00000268350.9		Genic
chrX	52958203	52958204	chrX_r_c806[k=1][m=2]	2	-	1	2	0.00815217391304348	368	5'UTR	ENSG00000268350.9		Genic
chrX	52959081	52959082	chrX_f_c985[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	52959309	52959310	chrX_f_c986[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	52964604	52964605	chrX_r_c807[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000268350.9		TE
chrX	52988365	52988366	chrX_r_c809[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000268350.9		TE
chrX	53162661	53162662	chrX_f_c1006[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	56771862	56771863	chrX_f_c1078[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000204272.14		TE
chrX	56777264	56777265	chrX_f_c1080[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000204272.14		TE
chrX	58119146	58119147	chrX_r_c979[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu			TE
chrX	62986129	62986130	chrX_r_c980[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	63400949	63400950	chrX_f_c1099[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	63443370	63443371	chrX_r_c987[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000235437.11	LINC01278	TE
chrX	63498822	63498823	chrX_r_c992[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000235437.11	LINC01278	TE
chrX	63550863	63550864	chrX_r_c995[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000235437.11	LINC01278	TE
chrX	64491570	64491571	chrX_f_c1101[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	64542552	64542553	chrX_r_c1036[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	65142069	65142070	chrX_f_c1118[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000102053.14		TE
chrX	65155486	65155487	chrX_f_c1121[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000102053.14		TE
chrX	65956508	65956509	chrX_r_c1055[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Other exon	ENSG00000217835.3	RBMXP5	Genic
chrX	66348028	66348029	chrX_r_c1057[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	67628426	67628427	chrX_f_c1154[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000169083.19		TE
chrX	68135265	68135266	chrX_f_c1155[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	71335546	71335547	chrX_r_c1099[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Alu			TE
chrX	72186486	72186487	chrX_f_c1360[k=1][m=2]	2	+	1	2	0.00815217391304348	368	CDS	ENSG00000102309.16		Genic
chrX	72230504	72230505	chrX_r_c1104[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000186871.7	ERCC6L	TE
chrX	72786418	72786419	chrX_f_c1375[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000184911.15	DMRTC1B	Genic
chrX	72934403	72934404	chrX_r_c1205[k=1][m=2]	2	-	1	2	0.00815217391304348	368	First intron	ENSG00000269502.6	DMRTC1	Genic
chrX	73225354	73225355	chrX_f_c1376[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	73350278	73350279	chrX_f_c1377[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV			TE
chrX	74178175	74178176	chrX_r_c2109[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000230590.13	FTX	TE
chrX	74225730	74225731	chrX_f_c1520[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu			TE
chrX	75145430	75145431	chrX_f_c1526[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	75549215	75549216	chrX_f_c1532[k=1][m=2]	2	+	1	2	0.00815217391304348	368	First intron	ENSG00000302260.1	""	Genic
chrX	75835670	75835671	chrX_f_c1533[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE			TE
chrX	77379130	77379131	chrX_r_c2245[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chrX	80407585	80407586	chrX_f_c1556[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000174016.12		TE
chrX	80771861	80771862	chrX_r_c2360[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE	ENSG00000165288.11	BRWD3	TE
chrX	80930774	80930775	chrX_f_c1559[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	81280872	81280873	chrX_f_c1567[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LINE	ENSG00000131171.14		TE
chrX	81293985	81293986	chrX_f_c1568[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000131171.14		TE
chrX	84834049	84834050	chrX_f_c1573[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Alu	ENSG00000309030.1	""	TE
chrX	84976008	84976009	chrX_f_c1574[k=1][m=2]	2	+	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000230781.1	""	TE
chrX	86013384	86013385	chrX_r_c2423[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LTR/ERV	ENSG00000188419.15		TE
chrX	87151064	87151065	chrX_r_c2435[k=1][m=2]	2	-	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	90213011	90213012	chrX_f_c1630[k=1][m=2]	2	+	1	2	0.00815217391304348	368	Deep intronic			Genic
chrX	95940096	95940097	chrX_r_c2441[k=1][m=2]	2	-	1	2	0.00815217391304348	368	LINE			TE
chr10	12208509	12208510	chr10_f_c313[k=1][m=2]	2	+	1	2	0.00863930885529158	463	LTR/ERV	ENSG00000151465.15		TE
chr10	12574506	12574507	chr10_f_c344[k=1][m=2]	2	+	1	2	0.00863930885529158	463	Alu	ENSG00000183049.14	CAMK1D	TE
chr10	13726795	13726796	chr10_f_c393[k=1][m=2]	2	+	1	2	0.00863930885529158	463	Alu	ENSG00000225112.2	""	TE
