chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr7	119672485	119672486	CITS_806[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	1.08e-08
chr7	119672662	119672663	CITS_807[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119673088	119673089	CITS_808[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119677120	119677121	CITS_809[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119678003	119678004	CITS_810[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119678316	119678317	CITS_811[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119682222	119682223	CITS_812[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Satellite/LC	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119682644	119682645	CITS_813[gene=chr7_r_c38221][PH=11][PH0=0.03][P=1.00e-100]	11	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119693088	119693089	CITS_814[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119699709	119699710	CITS_815[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1.08e-08
chr7	119702063	119702064	CITS_816[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119706977	119706978	CITS_817[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LINE	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119707386	119707387	CITS_818[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1.08e-08
chr7	119707421	119707422	CITS_819[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119707511	119707512	CITS_820[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119709708	119709709	CITS_821[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119714943	119714944	CITS_822[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LINE	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119714993	119714994	CITS_823[gene=chr7_r_c38221][PH=18][PH0=0.03][P=1.00e-100]	18	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119715030	119715031	CITS_824[gene=chr7_r_c38221][PH=9][PH0=0.03][P=1.00e-100]	9	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119715168	119715169	CITS_825[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LINE	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119716058	119716059	CITS_826[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119717990	119717991	CITS_827[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LINE	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119721419	119721420	CITS_828[gene=chr7_r_c38221][PH=27][PH0=0.03][P=1.00e-100]	27	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119721723	119721724	CITS_829[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119722621	119722622	CITS_830[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119722744	119722745	CITS_831[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119727890	119727891	CITS_833[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	1.08e-08
chr7	119728513	119728514	CITS_834[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1.08e-08
chr7	119731928	119731929	CITS_835[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LTR/ERV	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119737499	119737500	CITS_836[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119742935	119742936	CITS_837[gene=chr7_r_c38221][PH=9][PH0=0.03][P=1.00e-100]	9	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119745249	119745250	CITS_838[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	LINE	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119747682	119747683	CITS_839[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119747785	119747786	CITS_840[gene=chr7_r_c38221][PH=7][PH0=0.03][P=1.08e-08]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1.08e-08
chr7	119748181	119748182	CITS_841[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119750638	119750639	CITS_842[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119750753	119750754	CITS_843[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119751631	119751632	CITS_844[gene=chr7_r_c38221][PH=8][PH0=0.03][P=1.00e-100]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119752384	119752385	CITS_845[gene=chr7_r_c38221][PH=13][PH0=0.03][P=1.00e-100]	13	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119753873	119753874	CITS_846[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000318
chr7	119754216	119754217	CITS_847[gene=chr7_r_c38221][PH=6][PH0=0.03][P=2.03e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.03e-06
chr7	119754424	119754425	CITS_848[gene=chr7_r_c38221][PH=19][PH0=0.03][P=1.00e-100]	19	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119754690	119754691	CITS_849[gene=chr7_r_c38221][PH=5][PH0=0.03][P=3.18e-04]	5	-	Satellite/LC	ENSG00000225546.7	LINC02476	TE	0.000318
chr7	119759945	119759946	CITS_851[gene=chr7_r_c38265][PH=9][PH0=0.17][P=2.14e-10]	9	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	2.14e-10
chr7	119763410	119763411	CITS_852[gene=chr7_r_c38312][PH=5][PH0=0.17][P=4.52e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000452
chr7	119765533	119765534	CITS_854[gene=chr7_r_c38343][PH=6][PH0=0.33][P=3.88e-04]	6	-	LINE	ENSG00000225546.7	LINC02476	TE	0.000388
chr7	119770461	119770462	CITS_856[gene=chr7_r_c38404][PH=5][PH0=0.19][P=2.41e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000241
chr7	119770503	119770504	CITS_857[gene=chr7_r_c38405][PH=10][PH0=0.60][P=5.18e-07]	10	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	5.18e-07
chr7	119772761	119772762	CITS_858[gene=chr7_r_c38434][PH=8][PH0=0.31][P=3.95e-07]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	3.95e-07
chr7	119774660	119774661	CITS_861[gene=chr7_r_c38457][PH=7][PH0=0.25][P=8.76e-06]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	8.76e-06
chr7	119778016	119778017	CITS_867[gene=chr7_r_c38498][PH=10][PH0=0.31][P=1.98e-09]	10	-	LINE	ENSG00000225546.7	LINC02476	TE	1.98e-09
chr7	119779300	119779301	CITS_868[gene=chr7_r_c38510][PH=6][PH0=0.21][P=7.58e-05]	6	-	LINE	ENSG00000225546.7	LINC02476	TE	7.58e-05
chr7	119779379	119779380	CITS_869[gene=chr7_r_c38511][PH=8][PH0=0.53][P=2.31e-05]	8	-	LINE	ENSG00000225546.7	LINC02476	TE	2.31e-05
chr7	119782810	119782811	CITS_873[gene=chr7_r_c38550][PH=6][PH0=0.16][P=1.25e-05]	6	-	LINE	ENSG00000225546.7	LINC02476	TE	1.25e-05
chr7	119788302	119788303	CITS_874[gene=chr7_r_c38558][PH=6][PH0=0.04][P=1.00e-06]	6	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-06
chr7	119788821	119788822	CITS_875[gene=chr7_r_c38558][PH=7][PH0=0.04][P=7.28e-09]	7	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	7.28e-09
chr7	119788914	119788915	CITS_876[gene=chr7_r_c38558][PH=5][PH0=0.04][P=1.15e-04]	5	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	0.000115
chr7	119789056	119789057	CITS_877[gene=chr7_r_c38558][PH=11][PH0=0.04][P=1.00e-100]	11	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119794115	119794116	CITS_878[gene=chr7_r_c38558][PH=26][PH0=0.04][P=1.00e-100]	26	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119798639	119798640	CITS_879[gene=chr7_r_c38558][PH=34][PH0=0.04][P=1.00e-100]	34	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119798987	119798988	CITS_880[gene=chr7_r_c38558][PH=8][PH0=0.04][P=3.72e-11]	8	-	Deep intronic	ENSG00000225546.7	LINC02476	Genic	3.72e-11
chr7	119807459	119807460	CITS_881[gene=chr7_r_c38596][PH=7][PH0=0.35][P=2.72e-05]	7	-	First intron	ENSG00000225546.7	LINC02476	Genic	2.72e-05
chr7	119852592	119852593	CITS_885[gene=chr7_r_c38606][PH=6][PH0=0.01][P=2.62e-09]	6	-	First intron	ENSG00000225546.7	LINC02476	Genic	2.62e-09
chr7	119863421	119863422	CITS_886[gene=chr7_r_c38606][PH=13][PH0=0.01][P=1.00e-100]	13	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119868000	119868001	CITS_888[gene=chr7_r_c38606][PH=8][PH0=0.01][P=1.00e-100]	8	-	First intron	ENSG00000225546.7	LINC02476	Genic	1e-100
chr7	119874536	119874537	CITS_889[gene=chr7_r_c38606][PH=8][PH0=0.01][P=1.00e-100]	8	-	Alu	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	119881135	119881136	CITS_891[gene=chr7_r_c38606][PH=6][PH0=0.01][P=2.62e-09]	6	-	First intron	ENSG00000225546.7	LINC02476	Genic	2.62e-09
chr7	119889566	119889567	CITS_893[gene=chr7_r_c38606][PH=5][PH0=0.01][P=1.19e-06]	5	-	First intron	ENSG00000225546.7	LINC02476	Genic	1.19e-06
chr7	119892432	119892433	CITS_897[gene=chr7_r_c38606][PH=9][PH0=0.01][P=1.00e-100]	9	-	LINE	ENSG00000225546.7	LINC02476	TE	1e-100
chr7	120330046	120330047	CITS_898[gene=chr7_r_c38652][PH=7][PH0=0.68][P=8.07e-04]	7	-	Deep intronic	""	""	Genic	0.000807
chr7	122861815	122861816	CITS_905[gene=chr7_r_c40316][PH=7][PH0=0.37][P=4.62e-05]	7	-	LINE	ENSG00000081803.18	""	TE	4.62e-05
chr7	122998236	122998237	CITS_906[gene=chr7_r_c40422][PH=17][PH0=0.00][P=1.00e-100]	17	-	Deep intronic	""	""	Genic	1e-100
chr7	123682023	123682024	CITS_907[gene=chr7_r_c40819][PH=5][PH0=0.13][P=2.15e-04]	5	-	3'UTR	ENSG00000106299.9	""	Genic	0.000215
chr7	123683765	123683766	CITS_908[gene=chr7_r_c40838][PH=6][PH0=0.33][P=3.32e-04]	6	-	3'UTR	ENSG00000106299.9	""	Genic	0.000332
chr7	123684070	123684071	CITS_909[gene=chr7_r_c40841][PH=5][PH0=0.16][P=3.06e-04]	5	-	3'UTR	ENSG00000106299.9	""	Genic	0.000306
chr7	126030223	126030224	CITS_913[gene=chr7_r_c41441][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	""	""	TE	1e-100
chr7	128954478	128954479	CITS_917[gene=chr7_r_c41773][PH=5][PH0=0.17][P=4.39e-04]	5	-	3'UTR	ENSG00000064419.15	""	Genic	0.000439
chr7	129053988	129053989	CITS_918[gene=chr7_r_c42004][PH=8][PH0=0.19][P=1.92e-08]	8	-	First intron	ENSG00000064419.15	""	Genic	1.92e-08
chr7	131419561	131419562	CITS_924[gene=chr7_r_c43123][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr7	135927629	135927630	CITS_929[gene=chr7_r_c44268][PH=5][PH0=0.17][P=2.86e-04]	5	-	3'UTR	ENSG00000105887.12	""	Genic	0.000286
chr7	137875904	137875905	CITS_930[gene=chr7_r_c44520][PH=16][PH0=0.00][P=1.00e-100]	16	-	3'UTR	ENSG00000182158.17	""	Genic	1e-100
chr7	137879170	137879171	CITS_932[gene=chr7_r_c44520][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000182158.17	""	Genic	1e-100
chr7	137879573	137879574	CITS_933[gene=chr7_r_c44520][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSG00000182158.17	""	Genic	1e-100
chr7	139047330	139047331	CITS_938[gene=chr7_r_c44765][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSG00000105939.15	""	Genic	1e-100
chr7	139770324	139770325	CITS_941[gene=chr7_r_c45061][PH=15][PH0=0.88][P=1.78e-11]	15	-	First intron	ENSG00000064393.17	""	Genic	1.78e-11
chr7	140723899	140723900	CITS_942[gene=chr7_r_c45415][PH=7][PH0=0.40][P=5.62e-05]	7	-	3'UTR	ENSG00000157764.15	""	Genic	5.62e-05
chr7	140734009	140734010	CITS_944[gene=chr7_r_c45493][PH=6][PH0=0.34][P=4.25e-04]	6	-	3'UTR	ENSG00000157764.15	""	Genic	0.000425
chr7	140785668	140785669	CITS_945[gene=chr7_r_c45651][PH=9][PH0=0.75][P=2.83e-05]	9	-	Deep intronic	ENSG00000157764.15	""	Genic	2.83e-05
chr7	140818033	140818034	CITS_948[gene=chr7_r_c45829][PH=6][PH0=0.33][P=4.58e-04]	6	-	LINE	ENSG00000157764.15	""	TE	0.000458
chr7	141658203	141658204	CITS_956[gene=chr7_r_c46021][PH=9][PH0=0.00][P=1.00e-100]	9	-	3'UTR	ENSG00000244701.2	""	Genic	1e-100
chr7	143310099	143310100	CITS_957[gene=chr7_r_c46094][PH=6][PH0=0.00][P=1.00e-100]	6	-	Other SINE	""	""	TE	1e-100
chr7	143850746	143850747	CITS_958[gene=chr7_r_c46218][PH=6][PH0=0.30][P=2.32e-04]	6	-	3'UTR-distal	""	""	Genic	0.000232
chr7	143851927	143851928	CITS_959[gene=chr7_r_c46227][PH=5][PH0=0.15][P=2.62e-04]	5	-	3'UTR	ENSG00000198420.11	""	Genic	0.000262
chr7	143891251	143891252	CITS_960[gene=chr7_r_c46412][PH=6][PH0=0.17][P=1.02e-05]	6	-	LINE	ENSG00000198420.11	""	TE	1.02e-05
chr7	143895004	143895005	CITS_962[gene=chr7_r_c46448][PH=6][PH0=0.33][P=2.95e-04]	6	-	LINE	ENSG00000198420.11	""	TE	0.000295
chr7	144632483	144632484	CITS_964[gene=chr7_r_c46743][PH=8][PH0=0.00][P=1.00e-100]	8	-	LINE	ENSG00000196511.16	""	TE	1e-100
chr7	148826005	148826006	CITS_968[gene=chr7_r_c47229][PH=8][PH0=0.35][P=2.86e-06]	8	-	Deep intronic	ENSG00000106462.13	""	Genic	2.86e-06
chr7	148987171	148987172	CITS_971[gene=chr7_r_c47328][PH=5][PH0=0.19][P=6.10e-04]	5	-	YRNA	ENSG00000201098.1	RNY1	ncRNA	0.00061
chr7	149003653	149003654	CITS_972[gene=chr7_r_c47331][PH=20][PH0=1.16][P=1.00e-100]	20	-	3'UTR	ENSG00000155660.12	""	Genic	1e-100
chr7	149569367	149569368	CITS_973[gene=chr7_r_c47459][PH=6][PH0=0.00][P=1.00e-100]	6	-	LTR/ERV	ENSG00000291118.2	ZNF767P	TE	1e-100
chr7	150276220	150276221	CITS_974[gene=chr7_r_c47741][PH=14][PH0=0.55][P=1.01e-12]	14	-	Deep intronic	ENSG00000106526.13	""	Genic	1.01e-12
chr7	152162075	152162076	CITS_977[gene=chr7_r_c48134][PH=8][PH0=0.00][P=1.00e-100]	8	-	Proximal intronic	ENSG00000055609.21	KMT2C	Genic	1e-100
chr7	152247494	152247495	CITS_980[gene=chr7_r_c48134][PH=10][PH0=0.00][P=1.00e-100]	10	-	3'UTR	ENSG00000055609.21	KMT2C	Genic	1e-100
chr7	152249142	152249143	CITS_982[gene=chr7_r_c48134][PH=5][PH0=0.00][P=8.55e-09]	5	-	Deep intronic	ENSG00000055609.21	KMT2C	Genic	8.55e-09
chr7	152249677	152249678	CITS_983[gene=chr7_r_c48134][PH=6][PH0=0.00][P=1.00e-100]	6	-	Satellite/LC	ENSG00000055609.21	KMT2C	TE	1e-100
chr8	11736973	11736974	CITS_6[gene=chr8_f_c1529][PH=7][PH0=0.19][P=3.51e-07]	7	+	Satellite/LC	ENSG00000136574.20	""	TE	3.51e-07
chr8	14309900	14309901	CITS_7[gene=chr8_f_c1964][PH=7][PH0=0.20][P=7.10e-07]	7	+	Deep intronic	""	""	Genic	7.1e-07
chr8	17498486	17498487	CITS_12[gene=chr8_f_c2685][PH=5][PH0=0.19][P=2.91e-04]	5	+	First intron	ENSG00000003989.19	""	Genic	0.000291
chr8	24164321	24164322	CITS_18[gene=chr8_f_c3981][PH=8][PH0=0.44][P=3.14e-06]	8	+	Deep intronic	""	""	Genic	3.14e-06
chr8	26340057	26340058	CITS_21[gene=chr8_f_c4689][PH=5][PH0=0.00][P=1.76e-10]	5	+	Deep intronic	ENSG00000221914.12	""	Genic	1.76e-10
chr8	26658049	26658050	CITS_24[gene=chr8_f_c4741][PH=7][PH0=0.59][P=8.64e-04]	7	+	3'UTR	ENSG00000092964.18	DPYSL2	Genic	0.000864
chr8	29659487	29659488	CITS_26[gene=chr8_f_c5751][PH=5][PH0=0.24][P=4.84e-04]	5	+	First intron	ENSG00000300341.1	""	Genic	0.000484
chr8	30399296	30399297	CITS_28[gene=chr8_f_c5892][PH=5][PH0=0.00][P=1.94e-09]	5	+	First intron	ENSG00000157110.17	""	Genic	1.94e-09
chr8	31056147	31056148	CITS_31[gene=chr8_f_c6014][PH=5][PH0=0.17][P=1.98e-04]	5	+	First intron	ENSG00000165392.12	""	Genic	0.000198
chr8	31194032	31194033	CITS_34[gene=chr8_f_c6401][PH=5][PH0=0.20][P=3.06e-04]	5	+	LINE	""	""	TE	0.000306
chr8	33513549	33513550	CITS_36[gene=chr8_f_c6606][PH=13][PH0=1.18][P=5.16e-07]	13	+	Other exon	ENSG00000239039.1	SNORD13	Genic	5.16e-07
chr8	33839570	33839571	CITS_37[gene=chr8_f_c6833][PH=11][PH0=0.38][P=3.31e-10]	11	+	Deep intronic	ENSG00000253642.7	""	Genic	3.31e-10
chr8	33852529	33852530	CITS_38[gene=chr8_f_c6868][PH=5][PH0=0.16][P=2.70e-04]	5	+	Other SINE	ENSG00000253642.7	""	TE	0.00027
chr8	37756696	37756697	CITS_41[gene=chr8_f_c7808][PH=5][PH0=0.16][P=2.67e-04]	5	+	3'UTR	ENSG00000147475.18	""	Genic	0.000267
chr8	41510891	41510892	CITS_49[gene=chr8_f_c8789][PH=6][PH0=0.18][P=8.62e-06]	6	+	3'UTR	ENSG00000147533.19	GOLGA7	Genic	8.62e-06
chr8	43019891	43019892	CITS_52[gene=chr8_f_c9307][PH=5][PH0=0.20][P=6.73e-04]	5	+	3'UTR	ENSG00000168172.10	""	Genic	0.000673
chr8	43024725	43024726	CITS_53[gene=chr8_f_c9343][PH=7][PH0=0.28][P=5.78e-06]	7	+	3'UTR	ENSG00000168172.10	""	Genic	5.78e-06
chr8	43059357	43059358	CITS_54[gene=chr8_f_c9419][PH=5][PH0=0.18][P=6.09e-04]	5	+	First intron	ENSG00000168522.14	""	Genic	0.000609
chr8	43124139	43124140	CITS_55[gene=chr8_f_c9531][PH=15][PH0=0.51][P=1.00e-100]	15	+	3'UTR	ENSG00000185900.12	""	Genic	1e-100
chr8	43126644	43126645	CITS_56[gene=chr8_f_c9540][PH=16][PH0=0.54][P=1.00e-100]	16	+	3'UTR	ENSG00000185900.12	""	Genic	1e-100
chr8	51153737	51153738	CITS_63[gene=chr8_f_c10403][PH=5][PH0=0.00][P=1.00e-100]	5	+	Intergenic	""	""	Intergenic	1e-100
chr8	60692364	60692365	CITS_73[gene=chr8_f_c11708][PH=5][PH0=0.00][P=6.30e-09]	5	+	First intron	ENSG00000171316.15	""	Genic	6.3e-09
chr8	60711743	60711744	CITS_76[gene=chr8_f_c11708][PH=5][PH0=0.00][P=6.30e-09]	5	+	First intron	ENSG00000171316.15	""	Genic	6.3e-09
chr8	62905351	62905352	CITS_88[gene=chr8_f_c11939][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSG00000185942.13	NKAIN3	Genic	1e-100
chr8	63186101	63186102	CITS_91[gene=chr8_f_c11958][PH=6][PH0=0.18][P=1.78e-05]	6	+	Deep intronic	ENSG00000185728.18	""	Genic	1.78e-05
chr8	63190311	63190312	CITS_92[gene=chr8_f_c11963][PH=6][PH0=0.01][P=4.39e-11]	6	+	Deep intronic	ENSG00000185728.18	""	Genic	4.39e-11
chr8	63548757	63548758	CITS_95[gene=chr8_f_c12089][PH=5][PH0=0.19][P=6.52e-04]	5	+	Intergenic	""	""	Intergenic	0.000652
chr8	66430523	66430524	CITS_105[gene=chr8_f_c12699][PH=12][PH0=0.48][P=1.03e-10]	12	+	3'UTR	ENSG00000179041.4	RRS1	Genic	1.03e-10
chr8	67100230	67100231	CITS_106[gene=chr8_f_c12991][PH=5][PH0=0.02][P=8.37e-07]	5	+	Deep intronic	ENSG00000104218.17	""	Genic	8.37e-07
chr8	68217458	68217459	CITS_107[gene=chr8_f_c13367][PH=6][PH0=0.40][P=4.10e-04]	6	+	Proximal intronic	ENSG00000046889.20	""	Genic	0.00041
chr8	72998398	72998399	CITS_109[gene=chr8_f_c13832][PH=13][PH0=0.00][P=1.00e-100]	13	+	Other SINE	""	""	TE	1e-100
chr8	79597141	79597142	CITS_116[gene=chr8_f_c15861][PH=6][PH0=0.27][P=5.83e-05]	6	+	Intergenic	""	""	Intergenic	5.83e-05
chr8	99140432	99140433	CITS_132[gene=chr8_f_c22827][PH=5][PH0=0.25][P=6.99e-04]	5	+	Deep intronic	ENSG00000132549.20	VPS13B	Genic	0.000699
chr8	105778562	105778563	CITS_137[gene=chr8_f_c24058][PH=5][PH0=0.28][P=8.49e-04]	5	+	Deep intronic	ENSG00000169946.15	""	Genic	0.000849
chr8	106046590	106046591	CITS_138[gene=chr8_f_c24095][PH=12][PH0=0.71][P=2.87e-09]	12	+	Deep intronic	""	""	Genic	2.87e-09
chr8	119243754	119243755	CITS_145[gene=chr8_f_c25998][PH=11][PH0=0.00][P=1.00e-100]	11	+	3'UTR	ENSG00000147676.15	""	Genic	1e-100
chr8	121655873	121655874	CITS_147[gene=chr8_f_c26353][PH=22][PH0=1.15][P=1.00e-100]	22	+	LINE	ENSG00000248690.9	HAS2-AS1	TE	1e-100
chr8	125229870	125229871	CITS_152[gene=chr8_f_c27371][PH=5][PH0=0.18][P=4.34e-04]	5	+	Satellite/LC	ENSG00000156831.10	""	TE	0.000434
chr8	127088019	127088020	CITS_153[gene=chr8_f_c27799][PH=30][PH0=0.47][P=1.00e-100]	30	+	Deep intronic	ENSG00000253438.6	PCAT1	Genic	1e-100
chr8	140598350	140598351	CITS_163[gene=chr8_f_c29445][PH=26][PH0=0.00][P=1.00e-100]	26	+	Deep intronic	""	""	Genic	1e-100
chr8	142996751	142996752	CITS_165[gene=chr8_f_c29526][PH=10][PH0=1.01][P=7.79e-05]	10	+	Deep intronic	""	""	Genic	7.79e-05
chr8	17230658	17230659	CITS_182[gene=chr8_r_c1897][PH=5][PH0=0.02][P=4.46e-07]	5	-	3'UTR	ENSG00000198791.13	""	Genic	4.46e-07
chr8	22317536	22317537	CITS_190[gene=chr8_r_c2964][PH=9][PH0=0.00][P=1.00e-100]	9	-	LINE	""	""	TE	1e-100
chr8	27064273	27064274	CITS_196[gene=chr8_r_c3360][PH=46][PH0=2.30][P=1.00e-100]	46	-	Other exon	ENSG00000253899.1	""	Genic	1e-100
chr8	29093803	29093804	CITS_197[gene=chr8_r_c3731][PH=5][PH0=0.12][P=6.92e-05]	5	-	LINE	ENSG00000197892.13	KIF13B	TE	6.92e-05
chr8	47773155	47773156	CITS_211[gene=chr8_r_c7585][PH=6][PH0=0.23][P=7.31e-05]	6	-	3'UTR	ENSG00000253729.10	""	Genic	7.31e-05
chr8	56073882	56073883	CITS_222[gene=chr8_r_c8959][PH=17][PH0=1.58][P=1.71e-09]	17	-	First intron	ENSG00000008988.12	""	Genic	1.71e-09
chr8	56958120	56958121	CITS_223[gene=chr8_r_c9149][PH=8][PH0=0.30][P=6.42e-07]	8	-	3'UTR	ENSG00000104331.10	""	Genic	6.42e-07
chr8	56959284	56959285	CITS_224[gene=chr8_r_c9161][PH=12][PH0=0.50][P=2.17e-10]	12	-	3'UTR	ENSG00000104331.10	""	Genic	2.17e-10
chr8	61502921	61502922	CITS_228[gene=chr8_r_c9687][PH=7][PH0=0.49][P=3.67e-04]	7	-	3'UTR	ENSG00000198363.19	""	Genic	0.000367
chr8	61679945	61679946	CITS_235[gene=chr8_r_c9970][PH=12][PH0=0.56][P=8.42e-10]	12	-	Satellite/LC	ENSG00000198363.19	""	TE	8.42e-10
chr8	63267230	63267231	CITS_240[gene=chr8_r_c10368][PH=9][PH0=0.00][P=1.00e-100]	9	-	Intergenic	""	""	Intergenic	1e-100
chr8	64128224	64128225	CITS_244[gene=chr8_r_c10970][PH=6][PH0=0.34][P=3.10e-04]	6	-	LINE	ENSG00000253554.8	LINC01414	TE	0.00031
chr8	66632068	66632069	CITS_251[gene=chr8_r_c12008][PH=22][PH0=1.25][P=1.00e-100]	22	-	3'UTR	ENSG00000175073.8	VCPIP1	Genic	1e-100
