chr	start	end	name	score	strand	NormedTC_ENCFF452ZWM	NormedTC_ENCFF786UGT	NormedTC_K562_ELAVL1	BC_K562_ELAVL1	annotation	gene	external_gene_name	grouped_annotation
chr9	92478453	92478473	chr9-689	13.4	+	2.6469	2.5489	5.1957	2	Alu	ENSG00000188312.15	CENPP	TE
chr9	92486450	92486470	chr9-758	185	+	22.2337	19.3524	41.5861	2	Deep intronic	ENSG00000188312.15	CENPP	Genic
chr9	92550239	92550259	chr9-1158	40.8	+	6.3525	3.7761	10.1286	2	Alu	ENSG00000188312.15	CENPP	TE
chr9	92553043	92553063	chr9-3284	5.03	+	1.4117	1.888	3.2997	2	LINE	ENSG00000188312.15	CENPP	TE
chr9	92555895	92555915	chr9-1725	8.38	+	2.294	1.5104	3.8044	2	LINE	ENSG00000188312.15	CENPP	TE
chr9	92560893	92560913	chr9-1302	19.6	+	2.4704	2.1712	4.6417	2	Deep intronic	ENSG00000188312.15	CENPP	Genic
chr9	92571932	92571952	chr9-428	22.4	+	2.1175	3.1153	5.2328	2	LINE	ENSG00000188312.15	CENPP	TE
chr9	92615124	92615144	chr9-1028	11.7	-	1.4117	1.7936	3.2053	2	3'UTR	ENSG00000127080.11	""	Genic
chr9	93446863	93446883	chr9-296	20.1	-	4.7644	2.0768	6.8412	2	3'UTR	ENSG00000188938.17	FAM120AOS	Genic
chr9	93457821	93457841	chr9-927	16.2	+	2.8233	1.888	4.7114	2	First intron	ENSG00000048828.19	""	Genic
chr9	93459434	93459454	chr9-1987	8.38	+	2.294	1.6048	3.8988	2	First intron	ENSG00000048828.19	""	Genic
chr9	93486963	93486983	chr9-390	18.4	+	3.8821	1.9824	5.8645	2	LINE	ENSG00000048828.19	""	TE
chr9	93504902	93504922	chr9-1160	15.1	+	1.2352	2.3601	3.5953	2	LINE	ENSG00000048828.19	""	TE
chr9	93551522	93551542	chr9-1029	12.9	+	3.7056	3.3985	7.1041	2	Satellite/LC	ENSG00000048828.19	""	TE
chr9	93551920	93551940	chr9-512	22.4	+	5.2937	4.0593	9.353	2	Deep intronic	ENSG00000048828.19	""	Genic
chr9	93552299	93552319	chr9-928	11.2	+	1.7646	1.416	3.1806	2	Deep intronic	ENSG00000048828.19	""	Genic
chr9	93560565	93560585	chr9-342	44.7	+	5.6467	8.0242	13.6708	2	Deep intronic	ENSG00000048828.19	""	Genic
chr9	93678884	93678904	chr9-929	18.4	+	1.7646	2.9265	4.691	2	3'UTR	ENSG00000197724.13	""	Genic
chr9	93679183	93679203	chr9-274	29.6	+	6.8819	4.1537	11.0356	2	3'UTR	ENSG00000197724.13	""	Genic
chr9	93679429	93679449	chr9-1161	16.2	+	2.6469	2.0768	4.7237	2	3'UTR	ENSG00000197724.13	""	Genic
chr9	94167634	94167654	chr9-840	13.4	+	1.7646	2.2656	4.0302	2	First intron	ENSG00000269929.7	MIRLET7A1HG	Genic
chr9	94172907	94172927	chr9-930	14.5	+	3.5292	2.1712	5.7004	2	Satellite/LC	ENSG00000269929.7	MIRLET7A1HG	TE
chr9	94176272	94176292	chr9-145	37.4	+	5.6467	5.8529	11.4996	2	Deep intronic	ENSG00000269929.7	MIRLET7A1HG	Genic
chr9	94176468	94176488	chr9-931	15.1	+	1.941	2.8321	4.7731	2	Deep intronic	ENSG00000269929.7	MIRLET7A1HG	Genic
chr9	94418236	94418256	chr9-1500	9.5	+	1.941	1.2272	3.1683	2	LINE	ENSG00000148110.18	""	TE
chr9	94444692	94444712	chr9-3295	8.38	+	0.8823	2.2656	3.1479	2	Deep intronic	ENSG00000148110.18	""	Genic
chr9	94446599	94446619	chr9-1030	11.2	+	1.5881	2.2656	3.8538	2	Deep intronic	ENSG00000148110.18	""	Genic
chr9	94459611	94459631	chr9-68	101.7	+	12.3521	20.5796	32.9317	2	3'UTR	ENSG00000148110.18	""	Genic
chr9	94460363	94460383	chr9-1031	16.2	+	2.4704	2.8321	5.3025	2	3'UTR	ENSG00000148110.18	""	Genic
chr9	94460438	94460458	chr9-1991	10.6	+	2.8233	2.1712	4.9946	2	3'UTR	ENSG00000148110.18	""	Genic
chr9	94460571	94460591	chr9-1992	11.7	+	1.2352	2.4545	3.6897	2	3'UTR	ENSG00000148110.18	""	Genic
chr9	94460692	94460712	chr9-194	53.1	+	5.9996	8.5906	14.5902	2	3'UTR	ENSG00000148110.18	""	Genic
chr9	94841036	94841056	chr9-2739	7.26	+	1.5881	1.416	3.0042	2	LINE	ENSG00000148120.20	""	TE
chr9	95211833	95211853	chr9-1162	10.1	-	1.7646	1.6992	3.4638	2	LINE	ENSG00000158169.15	""	TE
chr9	95225717	95225737	chr9-1501	11.7	-	1.2352	2.8321	4.0673	2	Satellite/LC	ENSG00000158169.15	""	TE
chr9	95884509	95884529	chr9-759	12.9	+	1.5881	1.6992	3.2874	2	First intron	ENSG00000182150.21	""	Genic
chr9	95975495	95975515	chr9-317	24.6	+	4.5879	2.2656	6.8536	2	LINE	ENSG00000182150.21	""	TE
chr9	96390856	96390876	chr9-1163	15.1	-	2.4704	1.5104	3.9808	2	Alu	ENSG00000165244.7	ZNF367	TE
chr9	96391191	96391211	chr9-3305	5.59	-	1.941	1.5104	3.4515	2	LINE	ENSG00000165244.7	ZNF367	TE
chr9	96391250	96391270	chr9-1502	10.6	-	2.1175	1.3216	3.4391	2	LINE	ENSG00000165244.7	ZNF367	TE
chr9	96400366	96400386	chr9-1727	19.6	-	2.8233	2.2656	5.089	2	Alu	ENSG00000165244.7	ZNF367	TE
chr9	96400466	96400486	chr9-2325	6.15	-	2.294	1.2272	3.5212	2	LINE	ENSG00000165244.7	ZNF367	TE
chr9	96407439	96407459	chr9-466	22.4	-	4.235	4.1537	8.3887	2	First intron	ENSG00000165244.7	ZNF367	Genic
chr9	96407967	96407987	chr9-611	16.8	-	2.8233	2.0768	4.9002	2	LINE	ENSG00000165244.7	ZNF367	TE
chr9	96418324	96418344	chr9-146	53.6	-	5.8231	6.9857	12.8089	2	5'UTR	ENSG00000165244.7	ZNF367	Genic
chr9	96587160	96587180	chr9-1164	14.5	-	2.294	1.5104	3.8044	2	Alu	ENSG00000081377.18	""	TE
chr9	96640082	96640102	chr9-760	18.4	-	2.1175	2.1712	4.2887	2	3'UTR	ENSG00000158122.13	""	Genic
chr9	96640493	96640513	chr9-161	122.4	-	17.9987	11.8947	29.8934	2	3'UTR	ENSG00000158122.13	""	Genic
chr9	96804931	96804951	chr9-4057	5.03	-	0.8823	2.1712	3.0535	2	LINE	""	""	TE
chr9	96809937	96809957	chr9-4059	14.5	-	2.294	1.416	3.71	2	3'UTR-distal	""	""	Genic
chr9	96849617	96849637	chr9-841	14.5	-	1.7646	2.3601	4.1246	2	LINE	ENSG00000196597.14	""	TE
chr9	96887469	96887489	chr9-1303	12.3	-	1.941	1.6992	3.6403	2	LINE	ENSG00000290770.2	MFSD14CP	TE
chr9	96888144	96888164	chr9-275	23.5	-	2.1175	3.4929	5.6104	2	LINE	ENSG00000290770.2	MFSD14CP	TE
chr9	96911038	96911058	chr9-513	49.2	+	14.1166	3.4929	17.6095	2	Deep intronic	""	""	Genic
chr9	96945948	96945968	chr9-1730	15.6	-	2.294	1.888	4.182	2	LINE	ENSG00000290770.2	MFSD14CP	TE
chr9	96946683	96946703	chr9-5103	18.4	-	2.8233	1.6992	4.5226	2	Alu	ENSG00000290770.2	MFSD14CP	TE
chr9	96969846	96969866	chr9-842	13.4	-	1.5881	1.888	3.4762	2	LINE	ENSG00000196312.16	MFSD14CP	TE
chr9	97430175	97430195	chr9-3313	35.8	-	5.6467	3.0209	8.6675	2	Deep intronic	""	""	Genic
chr9	97505026	97505046	chr9-2752	5.59	+	1.941	1.2272	3.1683	2	3'UTR-distal	ENSG00000136842.15	""	Genic
chr9	97522571	97522591	chr9-1165	14.5	+	2.4704	1.416	3.8864	2	Alu	ENSG00000136842.15	""	TE
chr9	97570544	97570564	chr9-177	33.5	+	4.7644	3.5873	8.3516	2	Deep intronic	ENSG00000136842.15	""	Genic
chr9	97570710	97570730	chr9-2330	7.82	+	2.294	0.944	3.238	2	Deep intronic	ENSG00000136842.15	""	Genic
chr9	97652027	97652047	chr9-1304	15.1	+	1.4117	1.9824	3.3941	2	Alu	ENSG00000136937.14	""	TE
chr9	97655218	97655238	chr9-1733	12.9	+	0.7058	2.6433	3.3491	2	Alu	ENSG00000136937.14	""	TE
chr9	97656978	97656998	chr9-1994	14.5	+	2.9998	1.1328	4.1326	2	Alu	ENSG00000136937.14	""	TE
chr9	97657768	97657788	chr9-1995	8.94	+	1.5881	2.3601	3.9482	2	LINE	ENSG00000136937.14	""	TE
chr9	97657951	97657971	chr9-612	34.1	+	3.1762	4.3425	7.5187	2	LINE	ENSG00000136937.14	""	TE
chr9	97659869	97659889	chr9-467	23.5	+	2.294	3.0209	5.3148	2	Deep intronic	ENSG00000136937.14	""	Genic
chr9	97671272	97671292	chr9-2332	8.94	+	2.294	1.6048	3.8988	2	3'UTR	ENSG00000136937.14	""	Genic
chr9	97671466	97671486	chr9-178	45.8	+	4.9408	6.6081	11.549	2	3'UTR	ENSG00000136937.14	""	Genic
chr9	97672820	97672840	chr9-761	22.4	+	3.1762	3.3041	6.4803	2	3'UTR	ENSG00000136937.14	""	Genic
chr9	97673465	97673485	chr9-1996	7.82	+	1.5881	1.9824	3.5706	2	3'UTR	ENSG00000136937.14	""	Genic
chr9	97926830	97926850	chr9-97	27.4	-	12.8814	5.7585	18.64	2	3'UTR	ENSG00000136929.13	HEMGN	Genic
chr9	97926927	97926947	chr9-28	69.3	-	23.2925	12.3667	35.6591	2	3'UTR	ENSG00000136929.13	HEMGN	Genic
chr9	97927160	97927180	chr9-1166	24.6	-	6.8819	6.7969	13.6788	2	3'UTR	ENSG00000136929.13	HEMGN	Genic
chr9	97927241	97927261	chr9-391	42.5	-	5.9996	6.2305	12.2301	2	3'UTR	ENSG00000136929.13	HEMGN	Genic
chr9	97927372	97927392	chr9-429	30.2	-	5.2937	3.1153	8.409	2	3'UTR	ENSG00000136929.13	HEMGN	Genic
chr9	97927693	97927713	chr9-318	23.5	-	6.8819	5.7585	12.6404	2	LINE	ENSG00000136929.13	HEMGN	TE
chr9	97927820	97927840	chr9-1032	12.3	-	1.7646	2.4545	4.219	2	LINE	ENSG00000136929.13	HEMGN	TE
chr9	97928840	97928860	chr9-179	54.2	-	7.9406	6.7969	14.7376	2	LINE	ENSG00000136929.13	HEMGN	TE
chr9	97931187	97931207	chr9-691	14.5	-	1.0587	2.9265	3.9852	2	CDS	ENSG00000136929.13	HEMGN	Genic
chr9	97938174	97938194	chr9-2755	11.7	-	1.2352	1.9824	3.2176	2	5'UTR	ENSG00000136929.13	HEMGN	Genic
chr9	97983353	97983373	chr9-1503	8.94	+	1.941	1.7936	3.7347	2	5'UTR	ENSG00000136938.10	""	Genic
chr9	97983566	97983586	chr9-2335	8.38	+	2.294	2.5489	4.8428	2	CDS	ENSG00000136938.10	""	Genic
chr9	97984176	97984196	chr9-1505	12.3	+	1.4117	1.6992	3.1109	2	Satellite/LC	ENSG00000136938.10	""	TE
chr9	97986962	97986982	chr9-1167	11.2	+	1.2352	1.9824	3.2176	2	First intron	ENSG00000136938.10	""	Genic
chr9	97987203	97987223	chr9-1033	14.5	+	2.4704	1.416	3.8864	2	First intron	ENSG00000136938.10	""	Genic
chr9	97994738	97994758	chr9-5126	6.15	+	1.5881	1.888	3.4762	2	CDS	ENSG00000136938.10	""	Genic
chr9	97995581	97995601	chr9-363	16.8	+	4.0585	3.5873	7.6458	2	Satellite/LC	ENSG00000136938.10	""	TE
chr9	97995871	97995891	chr9-1306	10.6	+	4.235	1.1328	5.3678	2	Alu	ENSG00000136938.10	""	TE
chr9	97995997	97996017	chr9-364	28.5	+	4.235	3.8705	8.1055	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	97996242	97996262	chr9-692	15.6	+	2.294	2.7377	5.0316	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	97996419	97996439	chr9-762	20.1	+	3.8821	3.9649	7.847	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	97996602	97996622	chr9-151	30.2	+	7.9406	3.9649	11.9055	2	Alu	ENSG00000136938.10	""	TE
chr9	97997164	97997184	chr9-1168	11.2	+	1.5881	2.3601	3.9482	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	97998296	97998316	chr9-2758	7.82	+	1.4117	1.6992	3.1109	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	97999745	97999765	chr9-932	14.5	+	3.3527	2.1712	5.5239	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	98002615	98002635	chr9-343	16.8	+	4.9408	1.888	6.8289	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	98003766	98003786	chr9-1506	10.1	+	1.7646	2.1712	3.9358	2	Deep intronic	ENSG00000136938.10	""	Genic
chr9	98005112	98005132	chr9-1507	16.8	+	4.0585	4.9089	8.9674	2	CDS	ENSG00000136938.10	""	Genic
chr9	98011285	98011305	chr9-195	36.3	+	3.1762	5.8529	9.0292	2	CDS	ENSG00000136938.10	""	Genic
chr9	98011364	98011384	chr9-2337	10.6	+	2.8233	5.3809	8.2042	2	CDS	ENSG00000136938.10	""	Genic
chr9	98012435	98012455	chr9-246	36.3	+	4.0585	5.5697	9.6283	2	CDS	ENSG00000136938.10	""	Genic
chr9	98015378	98015398	chr9-162	37.4	+	3.5292	4.9089	8.4381	2	CDS	ENSG00000136938.10	""	Genic
chr9	98015669	98015689	chr9-64	53.6	+	14.1166	8.4018	22.5184	2	3'UTR	ENSG00000136938.10	""	Genic
chr9	98015870	98015890	chr9-32	148.1	+	22.9395	17.7476	40.6871	2	3'UTR	ENSG00000136938.10	""	Genic
chr9	98068531	98068551	chr9-1735	19	+	3.5292	2.0768	5.606	2	Alu	ENSG00000095380.12	""	TE
chr9	98105568	98105588	chr9-2338	13.4	-	1.0587	2.1712	3.23	2	Alu	ENSG00000106785.16	""	TE
chr9	98110826	98110846	chr9-260	28.5	-	4.9408	2.8321	7.7729	2	Alu	ENSG00000106785.16	""	TE
chr9	98111398	98111418	chr9-1999	12.9	-	2.1175	1.7936	3.9111	2	3'UTR-distal	ENSG00000106785.16	""	Genic
chr9	98733170	98733190	chr9-3327	12.9	-	1.941	1.888	3.8291	2	3'UTR	ENSG00000165138.19	""	Genic
chr9	98789406	98789426	chr9-560	18.4	-	1.4117	2.6433	4.0549	2	First intron	ENSG00000165138.19	""	Genic
chr9	98813400	98813420	chr9-2000	9.5	+	1.941	1.1328	3.0739	2	LINE	ENSG00000119514.8	""	TE
chr9	98844477	98844497	chr9-1737	9.5	+	1.4117	1.6048	3.0165	2	LINE	ENSG00000119514.8	""	TE
chr9	99110039	99110059	chr9-613	14.5	+	2.1175	1.7936	3.9111	2	First intron	ENSG00000106799.16	""	Genic
chr9	99110356	99110376	chr9-1508	8.94	+	1.941	1.5104	3.4515	2	First intron	ENSG00000106799.16	""	Genic
chr9	99115284	99115304	chr9-765	15.6	+	1.7646	2.0768	3.8414	2	First intron	ENSG00000106799.16	""	Genic
chr9	99116035	99116055	chr9-561	12.9	+	5.1173	2.6433	7.7605	2	First intron	ENSG00000106799.16	""	Genic
chr9	99117749	99117769	chr9-2763	80.5	+	15.7048	5.2865	20.9913	2	LINE	ENSG00000106799.16	""	TE
chr9	99119515	99119535	chr9-1738	16.8	+	1.7646	2.1712	3.9358	2	First intron	ENSG00000106799.16	""	Genic
chr9	99123666	99123686	chr9-1309	8.94	+	2.1175	1.5104	3.6279	2	Other SINE	ENSG00000106799.16	""	TE
chr9	99149586	99149606	chr9-4087	8.94	+	1.5881	1.5104	3.0986	2	3'UTR	ENSG00000106799.16	""	Genic
chr9	99150043	99150063	chr9-693	14.5	+	3.3527	1.2272	4.5799	2	3'UTR	ENSG00000106799.16	""	Genic
chr9	99151270	99151290	chr9-1740	12.9	+	1.0587	3.1153	4.174	2	3'UTR	ENSG00000106799.16	""	Genic
chr9	99151421	99151441	chr9-27	101.7	+	14.1166	13.4995	27.6161	2	3'UTR	ENSG00000106799.16	""	Genic
chr9	99971307	99971327	chr9-344	37.4	+	2.9998	5.0977	8.0975	2	3'UTR	ENSG00000136874.12	""	Genic
chr9	99973038	99973058	chr9-1169	15.1	+	2.9998	2.2656	5.2654	2	3'UTR	ENSG00000136874.12	""	Genic
chr9	100023375	100023395	chr9-1310	14.5	-	1.7646	1.7936	3.5582	2	First intron	ENSG00000023318.10	""	Genic
chr9	100038473	100038493	chr9-468	15.6	-	2.4704	3.1153	5.5857	2	LINE	ENSG00000023318.10	""	TE
chr9	100049376	100049396	chr9-392	18.4	-	2.4704	2.4545	4.9249	2	Alu	ENSG00000023318.10	""	TE
chr9	100079914	100079934	chr9-1170	13.4	-	2.294	1.0384	3.3324	2	Alu	ENSG00000023318.10	""	TE
chr9	100119573	100119593	chr9-3341	14	+	3.5292	0.472	4.0012	2	Alu	ENSG00000119509.14	""	TE
chr9	100131001	100131021	chr9-514	15.6	+	2.9998	1.5104	4.5102	2	Deep intronic	ENSG00000119509.14	""	Genic
chr9	100131985	100132005	chr9-2002	12.9	+	1.0587	1.9824	3.0412	2	Deep intronic	ENSG00000119509.14	""	Genic
chr9	100133332	100133352	chr9-4100	5.03	+	2.6469	0.3776	3.0245	2	LINE	ENSG00000119509.14	""	TE
chr9	100155364	100155384	chr9-1741	14	+	2.6469	2.1712	4.8181	2	Alu	ENSG00000119509.14	""	TE
chr9	100161014	100161034	chr9-123	38	+	6.5289	3.6817	10.2106	2	Deep intronic	ENSG00000119509.14	""	Genic
chr9	100164924	100164944	chr9-1035	11.2	+	2.1175	1.5104	3.6279	2	LINE	ENSG00000119509.14	""	TE
chr9	100176492	100176512	chr9-2005	13.4	+	1.941	1.2272	3.1683	2	Alu	ENSG00000119509.14	""	TE
chr9	100188654	100188674	chr9-129	33.5	+	5.2937	3.2097	8.5034	2	LINE	ENSG00000119509.14	""	TE
chr9	100189131	100189151	chr9-515	16.8	+	2.6469	1.6992	4.3461	2	LINE	ENSG00000119509.14	""	TE
chr9	100189271	100189291	chr9-163	26.3	+	8.2935	3.1153	11.4088	2	LINE	ENSG00000119509.14	""	TE
chr9	100189762	100189782	chr9-516	21.8	+	2.8233	2.9265	5.7498	2	Alu	ENSG00000119509.14	""	TE
chr9	100191605	100191625	chr9-1744	7.82	+	1.941	1.416	3.3571	2	LINE	ENSG00000119509.14	""	TE
chr9	100191871	100191891	chr9-694	13.4	+	2.6469	2.1712	4.8181	2	LINE	ENSG00000119509.14	""	TE
chr9	100199429	100199449	chr9-933	13.4	+	2.8233	1.888	4.7114	2	LINE	ENSG00000119509.14	""	TE
chr9	100251185	100251205	chr9-3344	6.15	+	2.294	0.7552	3.0492	2	Satellite/LC	ENSG00000119509.14	""	TE
chr9	100306046	100306066	chr9-319	18.4	-	5.9996	4.0593	10.0589	2	Satellite/LC	ENSG00000136891.15	""	TE
chr9	100318605	100318625	chr9-1313	20.7	-	3.8821	2.5489	6.4309	2	Deep intronic	ENSG00000136891.15	""	Genic
chr9	100319783	100319803	chr9-1314	14	-	2.9998	1.0384	4.0382	2	Alu	ENSG00000136891.15	""	TE
chr9	100333612	100333632	chr9-2007	12.3	-	1.7646	1.3216	3.0862	2	Alu	ENSG00000136891.15	""	TE
chr9	100333896	100333916	chr9-1171	12.3	-	1.2352	2.5489	3.7841	2	LINE	ENSG00000136891.15	""	TE
chr9	100334235	100334255	chr9-469	15.1	-	3.1762	1.9824	5.1587	2	LINE	ENSG00000136891.15	""	TE
chr9	100340027	100340047	chr9-2009	7.26	-	1.7646	2.5489	4.3134	2	Proximal intronic	ENSG00000136891.15	""	Genic
chr9	100343124	100343144	chr9-3347	22.4	-	3.1762	2.1712	5.3475	2	Alu	ENSG00000136891.15	""	TE
chr9	100345331	100345351	chr9-1037	21.8	-	2.4704	3.3985	5.8689	2	Deep intronic	ENSG00000136891.15	""	Genic
chr9	100451325	100451345	chr9-393	33.5	+	4.4115	4.8145	9.226	2	3'UTR	ENSG00000066697.16	""	Genic
chr9	101390288	101390308	chr9-1315	15.1	-	2.1175	4.0593	6.1768	2	3'UTR	ENSG00000136897.8	MRPL50	Genic
chr9	102073022	102073042	chr9-1509	60.9	+	13.9402	2.8321	16.7722	2	Alu	""	""	TE
chr9	103205315	103205335	chr9-2010	20.1	+	4.235	1.3216	5.5566	2	Alu	""	""	TE
chr9	103205491	103205511	chr9-164	50.3	+	7.9406	5.2865	13.2271	2	Alu	""	""	TE
chr9	103205793	103205813	chr9-1746	22.4	+	2.1175	3.7761	5.8936	2	LTR/ERV	""	""	TE
chr9	104140010	104140030	chr9-517	24	+	4.235	2.8321	7.0671	2	3'UTR	ENSG00000136824.20	""	Genic
chr9	104759531	104759551	chr9-2012	8.94	+	2.1175	0.944	3.0615	2	3'UTR	ENSG00000136783.11	""	Genic
chr9	104759763	104759783	chr9-695	16.2	+	5.6467	2.6433	8.2899	2	3'UTR	ENSG00000136783.11	""	Genic
chr9	105002073	105002093	chr9-4121	29.6	+	5.9996	1.7936	7.7932	2	Alu	ENSG00000299043.1	""	TE
chr9	105549283	105549303	chr9-2355	101.7	+	20.4691	6.2305	26.6997	2	3'UTR	ENSG00000106701.14	""	Genic
chr9	105706709	105706729	chr9-934	10.6	+	2.9998	0.472	3.4718	2	LTR/ERV	ENSG00000095209.13	""	TE
chr9	105708871	105708891	chr9-1747	8.38	+	1.5881	1.5104	3.0986	2	LINE	ENSG00000095209.13	""	TE
chr9	105715341	105715361	chr9-2784	8.94	+	1.5881	1.5104	3.0986	2	LINE	ENSG00000095209.13	""	TE
chr9	105715719	105715739	chr9-165	28.5	+	8.47	4.2481	12.7181	2	LINE	ENSG00000095209.13	""	TE
chr9	105723429	105723449	chr9-614	17.9	+	3.1762	1.5104	4.6867	2	Alu	ENSG00000095209.13	""	TE
chr9	105724999	105725019	chr9-843	20.1	+	3.8821	3.5873	7.4694	2	LINE	ENSG00000095209.13	""	TE
chr9	105726860	105726880	chr9-3357	6.71	+	1.7646	1.416	3.1806	2	LINE	ENSG00000095209.13	""	TE
chr9	105733848	105733868	chr9-394	14	+	3.7056	2.7377	6.4433	2	LINE	ENSG00000095209.13	""	TE
chr9	105734009	105734029	chr9-1510	7.26	+	2.8233	1.6048	4.4282	2	LINE	ENSG00000095209.13	""	TE
chr9	105734988	105735008	chr9-1316	9.5	+	3.1762	1.2272	4.4035	2	LINE	ENSG00000095209.13	""	TE
chr9	105738503	105738523	chr9-395	21.2	+	3.3527	2.5489	5.9016	2	LINE	ENSG00000095209.13	""	TE
chr9	105774126	105774146	chr9-935	11.2	+	2.9998	0.7552	3.755	2	3'UTR	ENSG00000095209.13	""	Genic
chr9	105774850	105774870	chr9-766	12.9	+	3.3527	0.8496	4.2023	2	3'UTR	ENSG00000095209.13	""	Genic
chr9	105775035	105775055	chr9-1317	9.5	+	1.7646	1.2272	2.9918	2	3'UTR	ENSG00000095209.13	""	Genic
chr9	105775521	105775541	chr9-1511	12.3	+	2.8233	3.3041	6.1274	2	3'UTR	ENSG00000095209.13	""	Genic
chr9	105811217	105811237	chr9-276	225.2	+	38.1149	17.6532	55.7681	2	Satellite/LC	""	""	TE
chr9	105819797	105819817	chr9-2789	18.4	-	3.5292	1.2272	4.7564	2	Satellite/LC	""	""	TE
chr9	106723079	106723099	chr9-2015	11.7	+	2.9998	0.3776	3.3774	2	Deep intronic	ENSG00000234323.11	LINC01505	Genic
chr9	106831648	106831668	chr9-1318	39.7	-	4.4115	4.4369	8.8483	2	LINE	""	""	TE
chr9	107286689	107286709	chr9-1748	8.94	+	1.5881	1.5104	3.0986	2	First intron	ENSG00000119318.14	""	Genic
chr9	107297904	107297924	chr9-261	21.8	+	4.0585	2.0768	6.1354	2	First intron	ENSG00000119318.14	""	Genic
chr9	107298321	107298341	chr9-470	20.1	+	3.8821	1.7936	5.6757	2	Alu	ENSG00000119318.14	""	TE
chr9	107313071	107313091	chr9-562	20.7	+	4.4115	3.0209	7.4323	2	Satellite/LC	ENSG00000119318.14	""	TE
chr9	107315525	107315545	chr9-1038	14	+	2.1175	2.6433	4.7608	2	Alu	ENSG00000119318.14	""	TE
chr9	107327140	107327160	chr9-1039	12.9	+	3.1762	1.5104	4.6867	2	LINE	ENSG00000119318.14	""	TE
chr9	107327506	107327526	chr9-936	12.3	+	1.2352	3.4929	4.7281	2	LINE	ENSG00000119318.14	""	TE
chr9	107329680	107329700	chr9-1321	9.5	+	3.1762	1.6048	4.7811	2	3'UTR	ENSG00000119318.14	""	Genic
chr9	107329784	107329804	chr9-2018	25.1	+	3.1762	3.6817	6.8579	2	3'UTR	ENSG00000119318.14	""	Genic
chr9	107330371	107330391	chr9-4	523.6	+	76.7592	62.6829	139.4422	2	3'UTR	ENSG00000119318.14	""	Genic
chr9	107330515	107330535	chr9-15	147.5	+	26.6452	21.3349	47.98	2	3'UTR	ENSG00000119318.14	""	Genic
chr9	107331074	107331094	chr9-1513	12.3	+	1.941	2.2656	4.2067	2	3'UTR	ENSG00000119318.14	""	Genic
chr9	107434819	107434839	chr9-563	21.8	-	2.4704	2.4545	4.9249	2	Deep intronic	ENSG00000226825.3	LINC01509	Genic
chr9	107452986	107453006	chr9-1173	30.7	+	6.7054	1.6992	8.4046	2	Alu	ENSG00000309014.1	""	TE
chr9	108918623	108918643	chr9-519	26.8	-	4.235	3.6817	7.9167	2	Satellite/LC	ENSG00000070061.17	""	TE
chr9	108919497	108919517	chr9-2360	8.94	-	2.1175	1.888	4.0055	2	First intron	ENSG00000070061.17	""	Genic
chr9	109015503	109015523	chr9-5194	6.15	-	1.0587	1.9824	3.0412	2	3'UTR	ENSG00000106771.14	""	Genic
chr9	109015566	109015586	chr9-2361	8.38	-	1.5881	1.416	3.0042	2	3'UTR	ENSG00000106771.14	""	Genic
chr9	109047558	109047578	chr9-844	18.4	-	1.4117	3.2097	4.6213	2	Deep intronic	ENSG00000106771.14	""	Genic
chr9	109071584	109071604	chr9-1752	20.1	-	3.1762	1.6992	4.8755	2	Alu	ENSG00000106771.14	""	TE
chr9	109083086	109083106	chr9-124	51.4	-	18.1752	6.5137	24.6889	2	First intron	ENSG00000106771.14	""	Genic
chr9	109083256	109083276	chr9-767	13.4	-	2.8233	1.5104	4.3338	2	First intron	ENSG00000106771.14	""	Genic
chr9	109083864	109083884	chr9-520	57	-	15.7048	3.3041	19.0088	2	Alu	ENSG00000106771.14	""	TE
chr9	109084061	109084081	chr9-166	67.1	-	12.8814	5.1921	18.0735	2	Alu	ENSG00000106771.14	""	TE
chr9	109084667	109084687	chr9-615	20.1	-	4.7644	1.5104	6.2748	2	Alu	ENSG00000106771.14	""	TE
chr9	109085141	109085161	chr9-768	15.6	-	4.7644	1.7936	6.558	2	Alu	ENSG00000106771.14	""	TE
chr9	109085249	109085269	chr9-845	61.5	-	14.9989	4.1537	19.1526	2	Alu	ENSG00000106771.14	""	TE
chr9	109086126	109086146	chr9-1174	12.9	-	4.7644	1.416	6.1804	2	First intron	ENSG00000106771.14	""	Genic
chr9	109090832	109090852	chr9-937	13.4	-	1.4117	2.8321	4.2437	2	First intron	ENSG00000106771.14	""	Genic
chr9	109092996	109093016	chr9-225	26.3	-	9.3523	5.7585	15.1108	2	First intron	ENSG00000106771.14	""	Genic
chr9	109093144	109093164	chr9-521	26.8	-	7.5877	3.0209	10.6086	2	First intron	ENSG00000106771.14	""	Genic
chr9	109095315	109095335	chr9-4147	4.47	-	1.0587	2.1712	3.23	2	LINE	ENSG00000106771.14	""	TE
chr9	109101104	109101124	chr9-1175	14.5	-	1.7646	1.888	3.6526	2	Alu	ENSG00000106771.14	""	TE
chr9	109101631	109101651	chr9-320	30.2	-	3.3527	5.1921	8.5448	2	First intron	ENSG00000106771.14	""	Genic
