chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr16	21925364	21925365	chr16_r_c980[k=4][m=4]	4	-	4	4	0	24	Alu	""	""	TE
chr16	22438469	22438470	chr16_f_c779[k=4][m=4]	4	+	4	4	0	24	First intron	ENSG00000237296.12	SMG1P1	Genic
chr16	22445356	22445357	chr16_f_c792[k=4][m=4]	4	+	4	4	0	24	Alu	ENSG00000237296.12	SMG1P1	TE
chr16	22445500	22445501	chr16_f_c793[k=4][m=4]	4	+	4	4	0	24	First intron	ENSG00000237296.12	SMG1P1	Genic
chr16	22491219	22491220	chr16_f_c827[k=4][m=4]	4	+	4	4	0	24	Proximal intronic	ENSG00000237296.12	SMG1P1	Genic
chr16	22504190	22504191	chr16_f_c855[k=4][m=4]	4	+	4	4	0	24	LTR/ERV	""	""	TE
chr16	22505024	22505025	chr16_f_c860[k=4][m=4]	4	+	4	4	0	24	LTR/ERV	""	""	TE
chr16	29438382	29438383	chr16_r_c1262[k=4][m=4]	4	-	4	4	0	24	3'UTR-distal	ENSG00000254634.4	SMG1P6	Genic
chr16	29593881	29593882	chr16_r_c1383[k=4][m=4]	4	-	4	4	0	24	First intron	ENSG00000205534.6	SMG1P2	Genic
chr16	30280133	30280134	chr16_r_c1485[k=4][m=4]	4	-	4	4	0	24	Proximal intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	30315302	30315303	chr16_r_c1506[k=4][m=4]	4	-	4	4	0	24	Alu	ENSG00000183604.17	SMG1P5	TE
chr16	30333969	30333970	chr16_r_c1526[k=4][m=4]	4	-	4	4	0	24	First intron	ENSG00000183604.17	SMG1P5	Genic
chr16	89514822	89514823	chr16_f_c2585[k=4][m=4]	4	+	4	4	0	24	Alu	ENSG00000197912.17	""	TE
chr17	18666602	18666603	chr17_r_c1050[k=4][m=4]	4	-	4	4	0	23	3'UTR-distal	ENSG00000249459.12	ZNF286B	Genic
chr17	36309052	36309053	chr17_f_c1660[k=4][m=4]	4	+	4	4	0	23	LINE	ENSG00000261499.2	""	TE
chr17	36314132	36314133	chr17_f_c1666[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000261499.2	""	Genic
chr17	36314685	36314686	chr17_f_c1668[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000261499.2	""	Genic
chr17	38113156	38113157	chr17_f_c1768[k=4][m=4]	4	+	4	4	0	23	LINE	ENSG00000274615.1	NPEPPSP1	TE
chr17	38118235	38118236	chr17_f_c1775[k=4][m=4]	4	+	4	4	0	23	Proximal intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38118784	38118785	chr17_f_c1777[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000274615.1	NPEPPSP1	Genic
chr17	38202284	38202285	chr17_r_c1678[k=4][m=4]	4	-	4	4	0	23	Other exon	ENSG00000274487.5	NPEPPSP1	Genic
chr17	38207360	38207361	chr17_r_c1684[k=4][m=4]	4	-	4	4	0	23	LINE	ENSG00000274487.5	NPEPPSP1	TE
chr17	42813625	42813626	chr17_r_c1906[k=4][m=4]	4	-	4	4	0	23	Deep intronic	ENSG00000126581.14	""	Genic
chr17	45509523	45509524	chr17_f_c2078[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000267198.2	""	Genic
chr17	46305354	46305355	chr17_f_c2142[k=4][m=4]	4	+	4	4	0	23	Proximal intronic	ENSG00000176681.15	LRRC37A	Genic
chr17	46338868	46338869	chr17_r_c2456[k=4][m=4]	4	-	4	4	0	23	3'UTR	ENSG00000228696.13	""	Genic
chr17	46522929	46522930	chr17_f_c2255[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000238083.10	LRRC37A2	Genic
chr17	46549586	46549587	chr17_r_c2510[k=4][m=4]	4	-	4	4	0	23	Deep intronic	ENSG00000185829.19	ARL17A	Genic
chr17	46556724	46556725	chr17_r_c2532[k=4][m=4]	4	-	4	4	0	23	3'UTR	ENSG00000185829.19	ARL17A	Genic
chr17	46645603	46645604	chr17_f_c2311[k=4][m=4]	4	+	4	4	0	23	Deep intronic	ENSG00000073969.20	""	Genic
chr17	47043674	47043675	chr17_r_c2564[k=4][m=4]	4	-	4	4	0	23	First intron	ENSG00000262879.8	""	Genic
chr17	47581135	47581136	chr17_f_c2397[k=4][m=4]	4	+	4	4	0	23	LINE	ENSG00000141279.19	""	TE
chr17	47586196	47586197	chr17_f_c2400[k=4][m=4]	4	+	4	4	0	23	CDS	ENSG00000141279.19	""	Genic
chr1	805798	805799	chr1_f_c32[k=4][m=4]	4	+	4	4	0	21	Deep intronic	ENSG00000237491.11	LINC01409	Genic
chr19	12894767	12894768	chr19_f_c583[k=4][m=4]	4	+	4	4	0	4	Deep intronic	ENSG00000105607.15	""	Genic
chr1	96741093	96741094	chr1_f_c3942[k=4][m=4]	4	+	4	4	0	21	LINE	ENSG00000117569.21	""	TE
chr19	8457229	8457230	chr19_f_c349[k=4][m=4]	4	+	4	4	0	4	First intron	ENSG00000099783.14	""	Genic
chr2	107871230	107871231	chr2_f_c2499[k=4][m=4]	4	+	4	4	0	17	CDS	ENSG00000196862.10	RGPD4	Genic
chr2	109836344	109836345	chr2_f_c2682[k=4][m=4]	4	+	4	4	0	17	CDS	ENSG00000015568.14	""	Genic
chr2	110535161	110535162	chr2_r_c2782[k=4][m=4]	4	-	4	4	0	17	CDS	ENSG00000183054.14	""	Genic
chr2	112389720	112389721	chr2_r_c2901[k=4][m=4]	4	-	4	4	0	17	CDS	ENSG00000169629.13	""	Genic
chr2	113453192	113453193	chr2_f_c2802[k=4][m=4]	4	+	4	4	0	17	CDS	ENSG00000136682.17	""	Genic
chr2	131688461	131688462	chr2_f_c3066[k=4][m=4]	4	+	4	4	0	17	LINE	ENSG00000287151.2	LINC03124	TE
chr2	152606668	152606669	chr2_f_c3485[k=4][m=4]	4	+	4	4	0	17	Satellite/LC	ENSG00000157827.22	""	TE
chr21	8215268	8215269	chr21_f_c143[k=4][m=4]	4	+	4	4	0	8	Deep intronic	ENSG00000278996.2	""	Genic
chr22	15790956	15790957	chr22_f_c38[k=4][m=4]	4	+	4	4	0	7	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15796792	15796793	chr22_f_c47[k=4][m=4]	4	+	4	4	0	7	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15836337	15836338	chr22_f_c108[k=4][m=4]	4	+	4	4	0	7	Deep intronic	ENSG00000206195.12	DUXAP8	Genic
chr2	26858348	26858349	chr2_f_c413[k=4][m=4]	4	+	4	4	0	17	Alu	ENSG00000157851.18	""	TE
chr2	37319735	37319736	chr2_r_c801[k=4][m=4]	4	-	4	4	0	17	LINE	ENSG00000115825.12	""	TE
chr2	85543923	85543924	chr2_f_c2002[k=4][m=4]	4	+	4	4	0	17	3'UTR	ENSG00000168906.14	""	Genic
chr2	95842600	95842601	chr2_r_c2331[k=4][m=4]	4	-	4	4	0	17	3'UTR-distal	""	""	Genic
chr2	97131226	97131227	chr2_f_c2246[k=4][m=4]	4	+	4	4	0	17	Alu	ENSG00000135976.21	ANKRD36	TE
chr2	97498492	97498493	chr2_r_c2476[k=4][m=4]	4	-	4	4	0	17	LINE	ENSG00000196912.13	ANKRD36B	TE
chr2	97572259	97572260	chr2_r_c2509[k=4][m=4]	4	-	4	4	0	17	Alu	ENSG00000196912.13	ANKRD36B	TE
chr4	105485351	105485352	chr4_f_c2138[k=4][m=4]	4	+	4	4	0	6	Other exon	ENSG00000249264.1	EEF1A1P9	Genic
chr4	119461217	119461218	chr4_f_c2500[k=4][m=4]	4	+	4	4	0	6	Deep intronic	ENSG00000245958.9	SEPTIN7P14	Genic
chr4	56451969	56451970	chr4_f_c1357[k=4][m=4]	4	+	4	4	0	6	CDS	ENSG00000128050.10	""	Genic
chr5	139605623	139605624	chr5_f_c3071[k=4][m=4]	4	+	4	4	0	4	Deep intronic	ENSG00000131508.18	""	Genic
chr5	70139382	70139383	chr5_r_c899[k=4][m=4]	4	-	4	4	0	4	LTR/ERV	ENSG00000300022.1	""	TE
chr5	71139696	71139697	chr5_r_c1013[k=4][m=4]	4	-	4	4	0	4	LTR/ERV	ENSG00000296329.1	""	TE
chr5	80650956	80650957	chr5_r_c1354[k=4][m=4]	4	-	4	4	0	4	First intron	ENSG00000228716.8	""	Genic
chr7	76593025	76593026	chr7_f_c2334[k=4][m=4]	4	+	4	4	0	7	LTR/ERV	ENSG00000290873.2	LINC03009	TE
chr9	26999799	26999800	chr9_f_c456[k=4][m=4]	4	+	4	4	0	8	Alu	ENSG00000096872.18	""	TE
chr9	65691020	65691021	chr9_f_c984[k=4][m=4]	4	+	4	4	0	8	5'UTR	ENSG00000147996.18	""	Genic
chrX	123914494	123914495	chrX_f_c2367[k=4][m=4]	4	+	4	4	0	1	3'UTR-distal	""	""	Genic
chr10	21588599	21588600	chr10_f_c627[k=5][m=4]	4	+	5	4	0	12	LINE	ENSG00000078403.18	""	TE
chr10	46804401	46804402	chr10_f_c1184[k=5][m=4]	4	+	5	4	0	12	Deep intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	46808161	46808162	chr10_f_c1193[k=5][m=4]	4	+	5	4	0	12	LTR/ERV	ENSG00000291069.2	BMS1P1	TE
chr1	143984587	143984588	chr1_f_c4977[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000270872.2	SRGAP2D	Genic
chr1	149359265	149359266	chr1_f_c5224[k=5][m=4]	4	+	5	4	0	14	Deep intronic	""	""	Genic
chr1	206215477	206215478	chr1_f_c7348[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000266028.9	""	Genic
chr12	103932293	103932294	chr12_f_c2620[k=5][m=4]	4	+	5	4	0	1	5'UTR	ENSG00000166598.17	""	Genic
chr1	223997500	223997501	chr1_f_c7967[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000185495.11	SEPTIN7P13	Genic
chr1	224030703	224030704	chr1_f_c7994[k=5][m=4]	4	+	5	4	0	14	Deep intronic	ENSG00000290989.2	SEPTIN7P13	Genic
chr1	32679739	32679740	chr1_f_c1458[k=5][m=4]	4	+	5	4	0	14	3'UTR	ENSG00000162521.19	RBBP4	Genic
chr14	49600513	49600514	chr14_f_c625[k=5][m=4]	4	+	5	4	0	3	First intron	ENSG00000165501.18	""	Genic
chr16	18906162	18906163	chr16_r_c705[k=5][m=4]	4	-	5	4	0	9	First intron	ENSG00000157106.19	""	Genic
chr16	21434444	21434445	chr16_r_c771[k=5][m=4]	4	-	5	4	0	9	LTR/ERV	""	""	TE
chr16	21434724	21434725	chr16_r_c773[k=5][m=4]	4	-	5	4	0	9	LTR/ERV	""	""	TE
chr16	21866724	21866725	chr16_r_c914[k=5][m=4]	4	-	5	4	0	9	LTR/ERV	""	""	TE
chr16	22504174	22504175	chr16_f_c854[k=5][m=4]	4	+	5	4	0	9	LTR/ERV	""	""	TE
chr16	22504454	22504455	chr16_f_c856[k=5][m=4]	4	+	5	4	0	9	LTR/ERV	""	""	TE
chr16	29506985	29506986	chr16_r_c1292[k=5][m=4]	4	-	5	4	0	9	5'UTR	ENSG00000169203.19	""	Genic
chr16	30246968	30246969	chr16_r_c1441[k=5][m=4]	4	-	5	4	0	9	5'UTR	ENSG00000198064.16	""	Genic
chr16	51646349	51646350	chr16_f_c1416[k=5][m=4]	4	+	5	4	0	9	CDS	ENSG00000224578.5	HNRNPA1L3	Genic
chr17	18804241	18804242	chr17_f_c657[k=5][m=4]	4	+	5	4	0	13	CDS	ENSG00000171928.15	""	Genic
chr17	36280244	36280245	chr17_f_c1648[k=5][m=4]	4	+	5	4	0	13	Alu	ENSG00000261499.2	""	TE
chr17	38084330	38084331	chr17_f_c1757[k=5][m=4]	4	+	5	4	0	13	Alu	ENSG00000274615.1	NPEPPSP1	TE
chr17	38236204	38236205	chr17_r_c1695[k=5][m=4]	4	-	5	4	0	13	Alu	ENSG00000274487.5	NPEPPSP1	TE
chr17	46321541	46321542	chr17_r_c2422[k=5][m=4]	4	-	5	4	0	13	Deep intronic	ENSG00000228696.13	""	Genic
chr17	46539395	46539396	chr17_r_c2492[k=5][m=4]	4	-	5	4	0	13	Deep intronic	ENSG00000185829.19	ARL17A	Genic
chr17	47053153	47053154	chr17_r_c2572[k=5][m=4]	4	-	5	4	0	13	First intron	ENSG00000262879.8	""	Genic
chr17	47551645	47551646	chr17_f_c2383[k=5][m=4]	4	+	5	4	0	13	Alu	ENSG00000141279.19	""	TE
chr17	47586722	47586723	chr17_f_c2402[k=5][m=4]	4	+	5	4	0	13	Deep intronic	ENSG00000141279.19	""	Genic
chr17	50751530	50751531	chr17_f_c2595[k=5][m=4]	4	+	5	4	0	13	3'UTR	ENSG00000108848.16	LUC7L3	Genic
chr17	8125780	8125781	chr17_f_c240[k=5][m=4]	4	+	5	4	0	13	tRNA*	""	""	ncRNA
chr1	783541	783542	chr1_f_c25[k=5][m=4]	4	+	5	4	0	14	First intron	ENSG00000237491.11	LINC01409	Genic
chr2	130212965	130212966	chr2_r_c3262[k=5][m=4]	4	-	5	4	0	3	Other exon	ENSG00000230756.1	RHOQP3	Genic
chr2	131461518	131461519	chr2_f_c3049[k=5][m=4]	4	+	5	4	0	3	Other exon	ENSG00000232742.3	RHOQP2	Genic
chr21	8210036	8210037	chr21_f_c104[k=5][m=4]	4	+	5	4	0	6	Deep intronic	ENSG00000278996.2	""	Genic
chr21	8214266	8214267	chr21_f_c138[k=5][m=4]	4	+	5	4	0	6	Deep intronic	ENSG00000278996.2	""	Genic
chr22	26561292	26561293	chr22_f_c860[k=5][m=4]	4	+	5	4	0	5	Other exon	ENSG00000299773.1	""	Genic
chr22	45418064	45418065	chr22_f_c1893[k=5][m=4]	4	+	5	4	0	5	Proximal intronic	ENSG00000128408.9	RIBC2	Genic
chr2	46580985	46580986	chr2_f_c1216[k=5][m=4]	4	+	5	4	0	3	CDS	ENSG00000119729.13	""	Genic
chr4	119459584	119459585	chr4_f_c2497[k=5][m=4]	4	+	5	4	0	3	First intron	ENSG00000245958.9	SEPTIN7P14	Genic
chr5	69978800	69978801	chr5_f_c1233[k=5][m=4]	4	+	5	4	0	5	LTR/ERV	ENSG00000295602.1	""	TE
chr5	70853872	70853873	chr5_f_c1355[k=5][m=4]	4	+	5	4	0	5	LTR/ERV	ENSG00000297805.1	""	TE
chr7	143498504	143498505	chr7_f_c4398[k=5][m=4]	4	+	5	4	0	9	Alu	ENSG00000229153.8	EPHA1-AS1	TE
chr7	23508265	23508266	chr7_r_c522[k=5][m=4]	4	-	5	4	0	9	First intron	ENSG00000164548.13	""	Genic
chr7	45758677	45758678	chr7_r_c1268[k=5][m=4]	4	-	5	4	0	9	Deep intronic	ENSG00000214765.11	SEPTIN7P2	Genic
chr7	75368756	75368757	chr7_f_c2228[k=5][m=4]	4	+	5	4	0	9	Deep intronic	ENSG00000290951.2	""	Genic
chr7	99385131	99385132	chr7_f_c2898[k=5][m=4]	4	+	5	4	0	9	5'UTR	ENSG00000130429.17	""	Genic
chr8	435704	435705	chr8_r_c5[k=5][m=4]	4	-	5	4	0	1	Deep intronic	""	""	Genic
chrX	119595475	119595476	chrX_r_c3071[k=5][m=4]	4	-	5	4	0	1	LINE	ENSG00000186416.18	NKRF	TE
chr10	46811486	46811487	chr10_f_c1202[k=6][m=4]	4	+	6	4	0	8	Proximal intronic	ENSG00000291069.2	BMS1P1	Genic
chr10	49983681	49983682	chr10_f_c1327[k=6][m=4]	4	+	6	4	0	8	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr11	119009833	119009834	chr11_f_c3210[k=6][m=4]	4	+	6	4	0	1	Deep intronic	ENSG00000186166.10	""	Genic
chr1	113102452	113102453	chr1_f_c4530[k=6][m=4]	4	+	6	4	0	4	Alu	ENSG00000198799.13	""	TE
chr1	120416194	120416195	chr1_f_c4780[k=6][m=4]	4	+	6	4	0	4	First intron	ENSG00000270231.6	""	Genic
chr13	99205929	99205930	chr13_f_c1856[k=6][m=4]	4	+	6	4	0	1	First intron	ENSG00000134882.17	""	Genic
chr14	96531192	96531193	chr14_f_c2370[k=6][m=4]	4	+	6	4	0	3	Alu	ENSG00000090060.20	""	TE
chr1	56655433	56655434	chr1_f_c2478[k=6][m=4]	4	+	6	4	0	4	Satellite/LC	ENSG00000162409.13	""	TE
chr15	82424404	82424405	chr15_f_c1839[k=6][m=4]	4	+	6	4	0	4	LINE	ENSG00000278202.1	GOLGA6L9-AS1	TE
chr15	89618542	89618543	chr15_f_c2184[k=6][m=4]	4	+	6	4	0	4	Deep intronic	ENSG00000140534.15	""	Genic
chr16	18871164	18871165	chr16_r_c685[k=6][m=4]	4	-	6	4	0	11	Proximal intronic	ENSG00000157106.19	""	Genic
chr16	21869544	21869545	chr16_r_c921[k=6][m=4]	4	-	6	4	0	11	Deep intronic	""	""	Genic
chr16	21879942	21879943	chr16_r_c944[k=6][m=4]	4	-	6	4	0	11	Proximal intronic	ENSG00000185710.10	SMG1P4	Genic
chr16	218905	218906	chr16_r_c43[k=6][m=4]	4	-	6	4	0	11	Alu	ENSG00000007392.18	""	TE
chr16	22195742	22195743	chr16_r_c995[k=6][m=4]	4	-	6	4	0	11	tRNA*	""	""	ncRNA
chr16	22501623	22501624	chr16_f_c850[k=6][m=4]	4	+	6	4	0	11	Deep intronic	""	""	Genic
chr16	29438496	29438497	chr16_r_c1263[k=6][m=4]	4	-	6	4	0	11	3'UTR-distal	ENSG00000254634.4	SMG1P6	Genic
chr16	29540261	29540262	chr16_r_c1333[k=6][m=4]	4	-	6	4	0	11	Proximal intronic	ENSG00000205534.6	SMG1P2	Genic
chr16	30280247	30280248	chr16_r_c1486[k=6][m=4]	4	-	6	4	0	11	Proximal intronic	ENSG00000183604.17	SMG1P5	Genic
chr16	69151646	69151647	chr16_f_c1805[k=6][m=4]	4	+	6	4	0	11	Deep intronic	ENSG00000141076.19	""	Genic
chr5	10436619	10436620	chr5_f_c152[k=6][m=4]	4	+	6	4	0	4	3'UTR	ENSG00000145495.18	""	Genic
chr5	32169910	32169911	chr5_r_c230[k=6][m=4]	4	-	6	4	0	4	Satellite/LC	ENSG00000113384.15	""	TE
chr7	75369968	75369969	chr7_f_c2230[k=6][m=4]	4	+	6	4	0	7	Alu	ENSG00000290951.2	""	TE
chrY	24162165	24162166	chrY_f_c64[k=6][m=4]	4	+	6	4	0	2	LINE	""	""	TE
chrY	25507972	25507973	chrY_r_c77[k=6][m=4]	4	-	6	4	0	2	LINE	""	""	TE
chr10	38416972	38416973	chr10_f_c1055[k=7][m=4]	4	+	7	4	0	4	Alu	ENSG00000276805.3	""	TE
chr11	85484073	85484074	chr11_f_c2529[k=7][m=4]	4	+	7	4	0	1	Deep intronic	""	""	Genic
chr14	19062846	19062847	chr14_f_c7[k=7][m=4]	4	+	7	4	0	2	LINE	ENSG00000293329.2	DUXAP9	TE
chr14	19064862	19064863	chr14_f_c14[k=7][m=4]	4	+	7	4	0	2	LINE	ENSG00000293329.2	DUXAP9	TE
chr16	21437276	21437277	chr16_r_c779[k=7][m=4]	4	-	7	4	0	4	Deep intronic	""	""	Genic
chr16	21493731	21493732	chr16_r_c838[k=7][m=4]	4	-	7	4	0	4	First intron	ENSG00000180747.16	SMG1P3	Genic
chr16	21925221	21925222	chr16_r_c979[k=7][m=4]	4	-	7	4	0	4	Deep intronic	""	""	Genic
chr16	30257714	30257715	chr16_r_c1462[k=7][m=4]	4	-	7	4	0	4	Deep intronic	""	""	Genic
chr17	38201723	38201724	chr17_r_c1677[k=7][m=4]	4	-	7	4	0	2	Deep intronic	ENSG00000274487.5	NPEPPSP1	Genic
chr2	131682979	131682980	chr2_f_c3058[k=7][m=4]	4	+	7	4	0	5	LINE	ENSG00000287151.2	LINC03124	TE
chr2	131685340	131685341	chr2_f_c3062[k=7][m=4]	4	+	7	4	0	5	LINE	ENSG00000287151.2	LINC03124	TE
chr21	6332399	6332400	chr21_f_c26[k=7][m=4]	4	+	7	4	0	4	Deep intronic	ENSG00000278903.6	""	Genic
chrX	38317448	38317449	chrX_r_c526[k=7][m=4]	4	-	7	4	0	2	CDS	ENSG00000156313.15	RPGR	Genic
chrX	73838662	73838663	chrX_r_c1607[k=7][m=4]	4	-	7	4	0	2	First intron	ENSG00000229807.15	XIST	Genic
chr1	144004598	144004599	chr1_f_c4994[k=8][m=4]	4	+	8	4	0	2	LINE	ENSG00000270872.2	SRGAP2D	TE
chr14	19065233	19065234	chr14_f_c18[k=8][m=4]	4	+	8	4	0	5	LINE	ENSG00000293329.2	DUXAP9	TE
chr14	19335178	19335179	chr14_r_c97[k=8][m=4]	4	-	8	4	0	5	LINE	ENSG00000292986.2	DUXAP10	TE
chr14	19337195	19337196	chr14_r_c104[k=8][m=4]	4	-	8	4	0	5	LINE	ENSG00000292986.2	DUXAP10	TE
chr16	29528171	29528172	chr16_r_c1323[k=8][m=4]	4	-	8	4	0	1	Proximal intronic	ENSG00000205534.6	SMG1P2	Genic
chr2	110556588	110556589	chr2_r_c2789[k=8][m=4]	4	-	8	4	0	3	First intron	ENSG00000183054.14	""	Genic
chr2	131684988	131684989	chr2_f_c3061[k=8][m=4]	4	+	8	4	0	3	LINE	ENSG00000287151.2	LINC03124	TE
chr22	15785437	15785438	chr22_f_c19[k=8][m=4]	4	+	8	4	0	3	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15787451	15787452	chr22_f_c27[k=8][m=4]	4	+	8	4	0	3	LINE	ENSG00000206195.12	DUXAP8	TE
chr22	15787818	15787819	chr22_f_c30[k=8][m=4]	4	+	8	4	0	3	LINE	ENSG00000206195.12	DUXAP8	TE
chr2	87805451	87805452	chr2_r_c2271[k=8][m=4]	4	-	8	4	0	3	Deep intronic	ENSG00000185304.17	""	Genic
chr5	69978830	69978831	chr5_f_c1234[k=8][m=4]	4	+	8	4	0	6	LTR/ERV	ENSG00000295602.1	""	TE
chr5	70853902	70853903	chr5_f_c1356[k=8][m=4]	4	+	8	4	0	6	LTR/ERV	ENSG00000297805.1	""	TE
chr5	80651098	80651099	chr5_r_c1355[k=8][m=4]	4	-	8	4	0	6	First intron	ENSG00000228716.8	""	Genic
chr7	102353069	102353070	chr7_f_c3110[k=8][m=4]	4	+	8	4	0	7	Deep intronic	""	""	Genic
chr7	26193625	26193626	chr7_r_c623[k=8][m=4]	4	-	8	4	0	7	CDS	ENSG00000122566.24	""	Genic
chr7	44002900	44002901	chr7_r_c1170[k=8][m=4]	4	-	8	4	0	7	Deep intronic	ENSG00000290758.3	POLR2J4	Genic
chrM	3827	3828	chrM_f_c203[k=8][m=4]	4	+	8	4	0	1	CDS	ENSG00000198888.2	MT-ND1	Genic
chr10	49981810	49981811	chr10_f_c1323[k=9][m=4]	4	+	9	4	0	4	3'UTR-distal	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr16	28381567	28381568	chr16_r_c1198[k=9][m=4]	4	-	9	4	0	3	Deep intronic	ENSG00000205609.14	""	Genic
chr16	28733737	28733738	chr16_f_c1064[k=9][m=4]	4	+	9	4	0	3	Deep intronic	ENSG00000184110.16	""	Genic
chr17	15540453	15540454	chr17_r_c836[k=9][m=4]	4	-	9	4	0	2	CDS	ENSG00000175106.17	TVP23C	Genic
chr17	8226248	8226249	chr17_r_c624[k=9][m=4]	4	-	9	4	0	2	3'UTR	ENSG00000178971.18	""	Genic
chr2	113468142	113468143	chr2_f_c2811[k=9][m=4]	4	+	9	4	0	4	Deep intronic	ENSG00000136682.17	""	Genic
chr2	113468853	113468854	chr2_f_c2813[k=9][m=4]	4	+	9	4	0	4	Deep intronic	ENSG00000136682.17	""	Genic
chr21	6329840	6329841	chr21_f_c21[k=9][m=4]	4	+	9	4	0	6	LINE	ENSG00000278903.6	""	TE
chr2	177216719	177216720	chr2_f_c4272[k=9][m=4]	4	+	9	4	0	4	CDS	ENSG00000170144.24	""	Genic
chr5	70139348	70139349	chr5_r_c898[k=9][m=4]	4	-	9	4	0	2	LTR/ERV	ENSG00000300022.1	""	TE
chr5	71139662	71139663	chr5_r_c1012[k=9][m=4]	4	-	9	4	0	2	LTR/ERV	ENSG00000296329.1	""	TE
chr1	121216983	121216984	chr1_f_c4867[k=10][m=4]	4	+	10	4	0	9	LINE	ENSG00000171943.13	""	TE
chr1	121388831	121388832	chr1_f_c4948[k=10][m=4]	4	+	10	4	0	9	3'UTR	ENSG00000171943.13	""	Genic
chr1	144069335	144069336	chr1_f_c5040[k=10][m=4]	4	+	10	4	0	9	Deep intronic	""	""	Genic
chr11	62559634	62559635	chr11_r_c1379[k=10][m=4]	4	-	10	4	0	2	3'UTR	ENSG00000254772.11	""	Genic
chr11	66348167	66348168	chr11_f_c1879[k=10][m=4]	4	+	10	4	0	2	tRNA*	""	""	ncRNA
chr1	178111282	178111283	chr1_f_c6515[k=10][m=4]	4	+	10	4	0	9	Alu	ENSG00000075391.19	""	TE
chr1	203802875	203802876	chr1_f_c7200[k=10][m=4]	4	+	10	4	0	9	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	206407572	206407573	chr1_f_c7452[k=10][m=4]	4	+	10	4	0	9	Deep intronic	ENSG00000266028.9	""	Genic
chr16	18920983	18920984	chr16_r_c717[k=10][m=4]	4	-	10	4	0	3	Alu	ENSG00000157106.19	""	TE
chr17	46336302	46336303	chr17_r_c2448[k=10][m=4]	4	-	10	4	0	9	3'UTR	ENSG00000228696.13	""	Genic
chr17	46554158	46554159	chr17_r_c2522[k=10][m=4]	4	-	10	4	0	9	3'UTR	ENSG00000185829.19	ARL17A	Genic
chr17	8139465	8139466	chr17_r_c593[k=10][m=4]	4	-	10	4	0	9	3'UTR-distal	""	""	Genic
chr2	112411149	112411150	chr2_r_c2909[k=10][m=4]	4	-	10	4	0	5	First intron	ENSG00000169629.13	""	Genic
chr22	15786208	15786209	chr22_f_c22[k=10][m=4]	4	+	10	4	0	1	LINE	ENSG00000206195.12	DUXAP8	TE
chr2	86964465	86964466	chr2_f_c2078[k=10][m=4]	4	+	10	4	0	5	Deep intronic	ENSG00000187627.18	RGPD1	Genic
chr9	9442255	9442256	chr9_f_c226[k=10][m=4]	4	+	10	4	0	2	Other exon	ENSG00000265735.2	RN7SL5P	Genic
chr1	206235496	206235497	chr1_f_c7369[k=11][m=4]	4	+	11	4	0	4	LINE	ENSG00000266028.9	""	TE
chr14	19334812	19334813	chr14_r_c93[k=11][m=4]	4	-	11	4	0	3	LINE	ENSG00000292986.2	DUXAP10	TE
chr3	5218379	5218380	chr3_f_c80[k=11][m=4]	4	+	11	4	0	1	3'UTR	ENSG00000134109.11	EDEM1	Genic
chr5	179617851	179617852	chr5_r_c3402[k=11][m=4]	4	-	11	4	0	1	CDS	ENSG00000169045.20	""	Genic
chr17	35889695	35889696	chr17_f_c1644[k=12][m=4]	4	+	12	4	0	3	Deep intronic	ENSG00000270240.3	""	Genic
chr17	46336571	46336572	chr17_r_c2450[k=12][m=4]	4	-	12	4	0	3	3'UTR	ENSG00000228696.13	""	Genic
chr17	46554427	46554428	chr17_r_c2524[k=12][m=4]	4	-	12	4	0	3	3'UTR	ENSG00000185829.19	ARL17A	Genic
chr14	49586775	49586776	chr14_f_c624[k=13][m=4]	4	+	13	4	0	4	First intron	ENSG00000276168.1	RN7SL1	Genic
chr14	49839270	49839271	chr14_f_c638[k=13][m=4]	4	+	13	4	0	4	Alu	""	""	TE
chr1	632739	632740	chr1_r_c30[k=13][m=4]	4	-	13	4	0	1	Deep intronic	ENSG00000225880.7	LINC00115	Genic
chr16	81962099	81962100	chr16_f_c2385[k=13][m=4]	4	+	13	4	0	2	3'UTR	ENSG00000197943.14	""	Genic
